apartment_id,name,description,host_id,neighbourhood_name,neighbourhood_district,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_instant_bookable,reviews_per_month,country,city,insert_date,unique_id,city_neighbourhood,ocupacion_30
11767366,charming cozy room,"lovely room in a new and modern apartment near to the plaza espagna. lovely room in a new and modern apartment near to the plaza espagna. Only 3 minutes walk from the Subway and 1 minute to the bus. and 6 minutes to go to the bus to Airport directely, 6 minutes to Sants train station, 4 suparmarkets are on the same block.The room includes a large double bed 180*200, a big closet, a desk, a bedside and heater. Private bathroom with a WC and shower  cabin. The price is for only one person to rent the room, and 20 euros more to pay if you are two.",62633302,La Nova Esquerra De L'Eixample,Eixample,Private room,1,1.0,1,1,"Wifi,Elevator,Heating,Family/kid friendly,Essentials,Shampoo",480.0,1,1125,VERDADERO,0,0,0,0,35,12/04/2016,09/10/2017,910.0,90.0,100.0,90.0,90.0,90.0,90.0,VERDADERO,99.0,spain,Barcelona,08/03/2019,2177,Barcelona: La Nova Esquerra De L'Eixample,30
11780353,Casa Olivia Sant Lluis,"Casa Olivia is placed to the south-east of the Balearic island of Minorca, concretely in the village of Sant Lluï¿½s. This place of vacations is ideal for travelers who want to rest in a peaceful space and isolated from the hotel zone, well equipped and at just to 300 mts. of Sant Lluis's civic center. The house is decorated in a simple and charming style, located  5 km from seaside ( Binibeca, Punta Prima, Alcaufar, Binisafua) 4km from Mahon and 10 from the airport. Casa Olivia is located in the southeast of the Balearic Island of Menorca, particularly in the town of Sant Lluis.  This holiday property is ideal for travelers who wish to take a holiday break and unwind in a quiet and relaxed atmosphere. It is well equipped with many amenities (wifi included) and conveniently situated so guests can explore the island, which is a Biosphere Reserve (granted by UNESCO), and one of the most interesting islands in the mediterranean.  Casa Olivia is a 175m2 ground floor house built in a traditio",62725785,Sant Lluís,,Entire home/apt,2,2.0,2,3,"TV,Cable TV,Internet,Wifi,Wheelchair accessible,Kitchen,Free street parking,Indoor fireplace,Heating,Family/kid friendly,Washer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Baby bath,Crib,Pack ï¿½n Play/travel crib,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Garden or backyard,Beach essentials,Luggage dropoff allowed,Long term stays allowed,Wide hallway clearance,Step-free access,Wide doorway,Flat path to front door,Well-lit path to entrance,Step-free access,Wide doorway,Wide clearance to bed,Accessible-height bed,Step-free access,Accessible-height toilet,Host greets you",1480.0,2,31,VERDADERO,30,60,90,91,23,09/08/2016,15/09/2018,970.0,100.0,100.0,100.0,100.0,90.0,90.0,VERDADERO,88.0,spain,Menorca,28/09/2018,2178,Menorca: Sant Lluís,0
11799070,"ï¿½TICO CON VISTAS, PARKING,WIFI FREE","APARTAMENTO CON NUMERO RTA: A/MA/01337 Espectacular ï¿½tico con vistas panorï¿½micas a la Catedral y la Alcazaba, perfecta puesta de sol, doble terraza, nuevo, muy cï¿½modo, luminoso y tranquilo, completamente equipado, parking y wifi incluido, a 5 minutos a pie de la Plaza de la Constituciï¿½n Loft nuevo de un dormitorio abuhardillado con cama de matrimonio, cocina tambiï¿½n abuhardillada completamente equipada, suelos de madera, salï¿½n amplio y luminoso y baï¿½o completo con ducha y secador de pelo. Tiene dos terrazas a distinto nivel. Dispone de aire acondicionado/calefacciï¿½n en dormitorio y salï¿½n, tv plana, equipo de mï¿½sica y portï¿½til. Edificio antiguo totalmente restaurado con ascensor, rampa para minusvï¿½lidos. Toallas y ropa de cama , gel, champï¿½ y jabï¿½n incluidos. Bebida de bienvenida. Explicaciï¿½n de zonas de interï¿½s cultural y gastronï¿½mico a nuestros huï¿½spedes a su llegada, y durante su estancia estamos a su disposiciï¿½n para cualquier duda o pregunta. En el apartamento disponen de informaci",45823375,Centro,,Entire home/apt,2,1.0,1,1,"TV,Wifi,Air conditioning,Wheelchair accessible,Kitchen,Free parking on premises,Smoking allowed,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,Pack ï¿½n Play/travel crib,Hot water,Luggage dropoff allowed,Long term stays allowed,Host greets you",850.0,1,365,VERDADERO,8,15,28,249,19,28/04/2017,27/04/2019,980.0,100.0,100.0,100.0,100.0,100.0,90.0,FALSO,78.0,spain,Malaga,01/05/2019,2179,Malaga: Centro,22
11807327,Cozy  apartment in Gothic Quarter,"This stylish apartment is situated in the center of Barcelona and offers the ideal accommodation for a short romantic city break as well as for a long-term business trip. PLEASE READ CAREFULLY THE HOUSE RULES BEFORE SUBMITTING INSTANT BOOKING OR YOUR BOOKING MIGHT BE CANCELLED IMMEDIATELY AFTER! This  60 mï¿½ two bedroom apartment is newly renovated and fully equipped.  Near the apartment you will find wide range of gastronomic and leisure offer that will make your stay easier and more comfortable. It is an excellent apartment, designed and built with the best and highest quality materials and decorated with elegant and old fashioned furniture, characterized by its exquisite decoration. Old and modern elements were combined to keep the original look and charm and only the finest materials were used. Both rooms are well equipped and have everything necessary to make the house perfect to share your stay with relatives and friends. DESCRIPTION OF THE APARTMENT: - equipped kitchen with stove",73163,El Barri Gòtic,Ciutat Vella,Entire home/apt,4,1.0,2,4,"TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",1700.0,4,365,VERDADERO,20,47,72,308,34,23/09/2016,02/01/2018,930.0,90.0,100.0,100.0,100.0,100.0,90.0,FALSO,203.0,spain,Barcelona,07/02/2018,2180,Barcelona: El Barri Gòtic,10
11811815,"A 3 min de plaza mayor,2/4 personas","Estupendo apartamento de 1 dormitorio  con cama doble y  sofï¿½ cama en el salï¿½n. En pleno  centro de Madrid , reciï¿½n reformado y decorado, silencioso y tranquilo. La tranquilidad, estar en centro no siempre significa bullicio, humos y coches, aquï¿½ te sentirï¿½s en las afueras estando en el centro de la ciudad. Dispondrï¿½n de una cocina completa(lavadora, horno, microondas, nevera y vitrocerï¿½mica La finca cuenta con portero fï¿½sico entre semana Se les harï¿½ entrega de las llaves a su llegada, se les mostrarï¿½ el apartamento y se contestara a las preguntas que ellos quieran, que hay cerca?, donde estï¿½ el supermercado?.... El barrio es genial y no podrï¿½an estar mï¿½s en el centro de la ciudad, estarï¿½n rodeados de teatros, cines, restaurantes, museos , bares, metro, autobï¿½s, taxis, supermercados, tiendas de ropa.... A dos minutos andando de la puerta del Sol donde hay metro, autobï¿½s, renfe y frecuentemente pasan taxis",58217762,Sol,Centro,Entire home/apt,4,1.0,1,2,"TV,Internet,Wifi,Kitchen,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace,Bathtub,Pack ï¿½n Play/travel crib,Room-darkening shades",650.0,2,1125,VERDADERO,4,23,46,321,131,30/03/2016,29/01/2018,910.0,90.0,100.0,100.0,90.0,100.0,90.0,VERDADERO,472.0,spain,Madrid,10/07/2018,2181,Madrid: Sol,26
11816669,Apartamento con magnï¿½ficas vistas,"El apartamento tiene mucha luz, unas vistas y una localizaciï¿½n inmejorables. La decoraciï¿½n de un artista visual sevillano hacen el resto. Al salir puedes elegir ir al Salvador (5`) o a la Alameda (5`), Sevilla es tuya;) Ademï¿½s el apartamento es muy fresquito, aï¿½n asï¿½ cuenta con dos aparatos de aire acondicionado, uno en la habitaciï¿½n y otro en el salï¿½n. Tiene energï¿½a positiva, mucha luz y silencio. Se puede acceder a las azotea y tener las mejores vistas de toda la ciudad (incluso por encima de Las Setas) Estarï¿½ todo momento pendiente por lo que fuera hacer falta, tanto online como de forma presencial. El apartamento estï¿½ en el centro neurï¿½lgico de la ciudad, puedes elegir entre disfrutar del casco antiguo o ir hacia la parte mï¿½s alternativa de la La Alameda de Hï¿½rcules. El tranvï¿½a estï¿½ a 5 min aunque no te harï¿½ falta porque todo lo que hay que ver se puede ir andando. Luego en plaza del Duque y Campana tambiï¿½n llegan muchos autobuses. La estaciï¿½n de plaza de Armas estï¿½ a 10min andando",27937294,Alfalfa,Casco Antiguo,Entire home/apt,2,1.0,1,1,"Internet,Wifi,Air conditioning,Wheelchair accessible,Kitchen,Smoking allowed,Pets allowed,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Laptop friendly workspace",500.0,2,1125,VERDADERO,0,0,0,0,6,27/03/2016,30/10/2017,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,VERDADERO,2.0,spain,Sevilla,27/08/2018,2182,Sevilla: Alfalfa,30
11816740,Rustic room inside old farmhouse,"Independent double room placed in the second floor of a fantastic old farmhouse with private terrace to enjoy the amazing views over the village, the valley and mountains. Una antigua masia catalana del siglo XVI restaurada con 4 habitaciones independientes en la segunda planta. The place have different zones outside, a fantastic pool with incredible views, relax zone with sofas and various terraces and pergolas with tables. In the first floor there is different rooms where the breakfast is served. We have always somebody available in the place to help if there is any problem. The house is located on the slopes of a mountain with incredible views. At 800m you can find the small town of Amer , a charming place with shops and local businesses and a peaceful atmosphere. From the house there are many activities to do such as hiking , trekking , paragliding, climbing and biking.",62937460,Amer,,Private room,2,1.0,1,1,"TV,Cable TV,Wifi,Air conditioning,Pool,Free parking on premises,Breakfast,Heating,Family/kid friendly,Suitable for events,First aid kit,Safety card,Fire extinguisher,Essentials,Lock on bedroom door,Laptop friendly workspace",900.0,1,1125,VERDADERO,30,60,90,365,2,30/10/2016,22/08/2017,900.0,100.0,90.0,100.0,100.0,100.0,90.0,FALSO,11.0,spain,Girona,21/04/2018,2183,Girona: Amer,0
11821663,Amazing Room in La Latina with A/C,"Nice room in La Latina (Center). Near puerta del Sol and Plaza Mayor. Come to the Austrias Neibourhood. Bars, shops, museums, Rastro market, underground, La Cebada market... the nicest Madrid! Nice balconys! Baï¿½o, comedor, cocina. Nice room in La Latina (Center). Near puerta del Sol and Plaza Mayor. Come to the Austrias Neibourhood. Bars, shops, museums, Rastro market, La Cebada market... the nicest Madrid! Nice balconys! 3 bedrooms ,living room, Study, kitchen, bathroom. We rent the double room. It's a bright apartment with three balcony and several windows looking to the street. You have wifi and national calls telephone. The building is in the area of the Rastro Market near to La plaza Mayor and Puerta del Sol, Parque de las Vistillas and Catedral de La Almudena. There are a lot of bares and restaurants all around. There is one in particular that you shouldn't miss: El Eduardo (c/Toledo 105). It's lpaced just around the corner and you will have free tapas with your drink. If you go",62968273,Embajadores,Centro,Private room,2,1.0,1,1,"TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Breakfast,Elevator in building,Indoor fireplace,Buzzer/wireless intercom,Heating,Washer,Smoke detector,Essentials,Shampoo,Hangers,Iron,Laptop friendly workspace",350.0,1,1125,,23,53,83,358,6,28/07/2016,07/03/2017,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,FALSO,71.0,spain,Madrid,08/04/2017,2184,Madrid: Embajadores,7
11821878,Room to rent in sunny Barcelona,Nice room near to the beach (10min walk) with big terrace. Cloes to pablenoe metro (10 min to La Rambla/placa Catalunya). Near to Diagonal Mar (shopping center).,34262691,El Poblenou,Sant Martï¿½,Private room,1,1.0,1,1,"Wifi,Kitchen,Heating,Washer,24-hour check-in,Hangers",250.0,1,1125,VERDADERO,0,0,0,0,0,,,,,,,,,,FALSO,,spain,Barcelona,10/07/2019,2185,Barcelona: El Poblenou,30
11822136,Cozy Apartment in the center of Madrid (Malasa,"Piso de 35 m2 muy acogedor, luminoso y tranquilo, ubicado en una de las zonas mï¿½s cï¿½ntricas y de moda de Madrid: Malasaï¿½a-Conde Duque Cozy and illuminated Apartment of 35 m2, located in the most central and fashion area in Madrid: Malasaï¿½a-Conde Duque Appartement chaleureux et lumineux de 35 m2, situï¿½ dans la zone centrale et animï¿½e de Madrid: Malasaï¿½a-Conde Duque Piso exterior, luminoso, muy acogedor y tranquilo, situado en el barrio mï¿½s cï¿½ntrico y de moda de Madrid (Malasaï¿½a-Conde Duque) Acceso total a las/os viajeras/os, excepto a mi armario y trastero de mi habitaciï¿½n Estoy disponible por mail y telf; dejarï¿½ las llaves a una amiga para dï¿½rselas a las/os huï¿½spedes El barrio de Malasaï¿½a - Conde Duque es uno de los barrios mï¿½s cï¿½ntricos, histï¿½ricos y de moda en Madrid. A pesar de ser una zona de bares y muchas tiendas hipsters, la zona dï¿½nde estï¿½ ubicado mi piso (calle San Vicente Ferrer, la parte de Conde Duque) es tranquila. Se puede ir andando a 10 min hasta Puerta del Sol y todos ",62970679,Universidad,Centro,Entire home/apt,2,1.0,1,2,"Wifi,Air conditioning,Kitchen,Smoking allowed,Buzzer/wireless intercom,Heating,Washer,Essentials,24-hour check-in,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",500.0,3,5,VERDADERO,0,0,0,0,4,22/11/2017,01/04/2018,800.0,80.0,80.0,70.0,100.0,100.0,90.0,VERDADERO,16.0,spain,Madrid,10/12/2019,2186,Madrid: Universidad,30
11832604,Habitaciï¿½n Acogedora y Luminosa,"Haz de tu visita a Madrid una experiencia inolvidable y fabulosa.  Disfruta en nuestro apartamento de una habitaciï¿½n acogedora y luminosa, en un ambiente cï¿½lido y familiar. En una zona tranquila, con varios servicios y muy bien comunicada. Al lado del parque empresarial Avalon. Disfrutarï¿½s de tu estancia, en un piso acogedor con ambiente familiar, en una habitaciï¿½n que te invita al descanso y con mucha luz natural. Donde encontrarï¿½s personas amables y dispuestas a compartir contigo y a resolver cualquier inquietud que te surja durante tu estancia. Ademï¿½s el piso estï¿½ muy bien comunicado con servicios de transporte pï¿½blico como metro y buses, con los cuales podrï¿½s desplazarte a diferentes partes de Madrid. Te brindamos ropa de cama (sï¿½banas, mantas) y toallas durante tu estancia.  Siï¿½ntete como en casa, puedes utilizar con responsabilidad y cuidado, las zonas comunes como: salï¿½n-comedor, cocina y baï¿½o. Si lo deseas tambiï¿½n damos la opciï¿½n de alimentaciï¿½n (menï¿½) durante la estancia, esta",46543307,Simancas,San Blas - Canillejas,Private room,1,1.0,1,1,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Buzzer/wireless intercom,Heating,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Long term stays allowed",190.0,2,1125,VERDADERO,22,46,76,351,11,25/03/2016,12/02/2018,960.0,100.0,100.0,100.0,100.0,100.0,100.0,FALSO,39.0,spain,Madrid,10/07/2018,2187,Madrid: Simancas,8
