id,age,job,marital,education,default,balance,housing,loan,contact,day,month,date_2025,month_num,weekday,duration,campaign,pdays,previous,poutcome,deposit
10026,50,management,divorced,tertiary,no,405,no,no,cellular,2,apr,02/04/2025,4,Wednesday,82,6,-1,0,unknown,no
10027,37,blue-collar,married,primary,no,3517,yes,no,unknown,23,may,23/05/2025,5,Friday,445,1,-1,0,unknown,no
10028,30,services,married,secondary,no,699,yes,no,unknown,29,may,29/05/2025,5,Thursday,544,1,-1,0,unknown,no
10029,41,blue-collar,married,primary,no,943,yes,no,unknown,29,may,29/05/2025,5,Thursday,242,3,-1,0,unknown,no
10030,43,blue-collar,married,primary,no,794,yes,no,cellular,13,may,13/05/2025,5,Tuesday,38,3,-1,0,unknown,no
10031,34,blue-collar,married,primary,no,503,yes,no,unknown,26,may,26/05/2025,5,Monday,120,2,-1,0,unknown,no
10032,42,management,married,tertiary,no,-700,yes,no,unknown,14,may,14/05/2025,5,Wednesday,110,1,-1,0,unknown,no
10033,33,management,married,tertiary,no,644,no,no,cellular,11,aug,11/08/2025,8,Monday,99,2,-1,0,unknown,no
10034,26,services,single,secondary,no,335,no,no,telephone,29,jan,29/01/2025,1,Wednesday,393,2,-1,0,unknown,no
10035,32,technician,single,secondary,no,719,yes,no,unknown,28,may,28/05/2025,5,Wednesday,79,6,-1,0,unknown,no
10036,41,management,married,tertiary,no,-195,no,yes,cellular,20,nov,20/11/2025,11,Thursday,112,1,-1,0,unknown,no
10037,49,technician,divorced,secondary,no,972,no,no,cellular,16,nov,16/11/2025,11,Sunday,104,3,175,2,failure,no
10038,51,blue-collar,married,primary,no,5050,no,yes,unknown,16,jun,16/06/2025,6,Monday,75,7,-1,0,unknown,no
10039,43,blue-collar,married,primary,no,232,no,yes,cellular,15,may,15/05/2025,5,Thursday,45,1,-1,0,unknown,no
10040,45,services,married,primary,no,2406,yes,yes,cellular,20,apr,20/04/2025,4,Sunday,108,2,-1,0,unknown,no
10041,42,entrepreneur,married,secondary,no,324,yes,no,cellular,15,jul,15/07/2025,7,Tuesday,528,3,-1,0,unknown,no
10042,37,blue-collar,married,secondary,no,168,yes,no,cellular,17,apr,17/04/2025,4,Thursday,266,2,-1,0,unknown,no
10043,59,retired,married,secondary,no,374,no,no,cellular,29,aug,29/08/2025,8,Friday,272,2,-1,0,unknown,no
10044,31,services,single,secondary,no,658,no,no,cellular,22,may,22/05/2025,5,Thursday,100,1,-1,0,unknown,no
10045,22,admin.,single,secondary,no,-1,yes,no,unknown,9,may,09/05/2025,5,Friday,136,1,-1,0,unknown,no
10046,30,self-employed,single,secondary,no,280,no,no,telephone,5,may,05/05/2025,5,Monday,92,3,-1,0,unknown,no
10047,52,admin.,divorced,unknown,no,0,no,no,cellular,26,aug,26/08/2025,8,Tuesday,168,4,-1,0,unknown,no
10048,50,self-employed,married,primary,no,0,no,no,cellular,22,aug,22/08/2025,8,Friday,125,4,-1,0,unknown,no
10049,34,admin.,married,secondary,no,2064,yes,no,unknown,26,may,26/05/2025,5,Monday,165,2,-1,0,unknown,no
10050,30,blue-collar,married,secondary,no,128,yes,no,unknown,14,may,14/05/2025,5,Wednesday,273,1,-1,0,unknown,no
10051,56,blue-collar,married,primary,no,0,yes,no,cellular,17,jul,17/07/2025,7,Thursday,82,1,-1,0,unknown,no
10052,31,technician,single,secondary,no,863,yes,no,cellular,3,feb,03/02/2025,2,Monday,146,1,263,5,success,no
10053,51,admin.,married,secondary,no,50,no,no,cellular,26,aug,26/08/2025,8,Tuesday,178,2,-1,0,unknown,no
10054,33,services,single,secondary,no,187,yes,no,cellular,20,apr,20/04/2025,4,Sunday,168,3,326,1,failure,no
10055,47,blue-collar,married,secondary,yes,-614,yes,no,unknown,26,may,26/05/2025,5,Monday,118,2,-1,0,unknown,no
10056,46,technician,married,tertiary,no,841,yes,no,unknown,6,may,06/05/2025,5,Tuesday,158,1,-1,0,unknown,no
10057,44,services,divorced,secondary,no,206,yes,no,cellular,14,may,14/05/2025,5,Wednesday,78,1,365,1,failure,no
10058,51,blue-collar,married,secondary,no,984,yes,no,telephone,7,apr,07/04/2025,4,Monday,353,4,-1,0,unknown,no
10059,39,technician,single,secondary,no,201,no,yes,unknown,6,jun,06/06/2025,6,Friday,148,4,-1,0,unknown,no
10060,41,technician,married,tertiary,no,585,yes,no,telephone,20,apr,20/04/2025,4,Sunday,60,1,-1,0,unknown,no
10061,33,management,single,tertiary,no,8514,no,no,cellular,20,aug,20/08/2025,8,Wednesday,131,1,-1,0,unknown,no
10062,31,admin.,married,secondary,no,728,yes,yes,cellular,15,may,15/05/2025,5,Thursday,152,1,352,4,failure,no
10063,60,entrepreneur,divorced,secondary,no,80,yes,no,unknown,15,may,15/05/2025,5,Thursday,397,1,-1,0,unknown,no
10064,34,technician,married,secondary,no,1246,no,no,unknown,28,may,28/05/2025,5,Wednesday,88,3,-1,0,unknown,no
10065,58,services,married,secondary,no,818,no,no,cellular,22,aug,22/08/2025,8,Friday,283,1,-1,0,unknown,no
10066,36,admin.,single,unknown,no,1815,no,no,unknown,5,jun,05/06/2025,6,Thursday,387,1,-1,0,unknown,no
10067,42,technician,married,secondary,no,0,no,no,cellular,30,jul,30/07/2025,7,Wednesday,351,2,-1,0,unknown,no
10068,44,services,divorced,secondary,no,210,no,yes,unknown,12,may,12/05/2025,5,Monday,111,2,-1,0,unknown,no
10069,31,services,married,secondary,no,71,yes,no,cellular,17,jul,17/07/2025,7,Thursday,740,2,-1,0,unknown,no
10070,51,blue-collar,married,primary,no,1869,no,no,unknown,17,jun,17/06/2025,6,Tuesday,30,3,-1,0,unknown,no
10071,59,admin.,married,primary,no,1040,no,no,telephone,31,jul,31/07/2025,7,Thursday,733,1,-1,0,unknown,no
10072,33,admin.,married,secondary,no,920,no,no,cellular,13,aug,13/08/2025,8,Wednesday,111,1,105,1,success,no
10073,47,blue-collar,married,secondary,no,668,yes,no,cellular,4,may,04/05/2025,5,Sunday,230,6,354,2,success,no
10074,43,management,divorced,tertiary,no,36,no,no,cellular,13,feb,13/02/2025,2,Thursday,61,1,193,1,failure,no
10075,44,housemaid,married,primary,yes,-972,yes,yes,unknown,16,may,16/05/2025,5,Friday,114,2,-1,0,unknown,no
10076,29,admin.,single,secondary,no,382,yes,no,unknown,12,may,12/05/2025,5,Monday,460,1,-1,0,unknown,no
10077,30,admin.,married,secondary,no,-170,yes,yes,unknown,26,may,26/05/2025,5,Monday,130,1,-1,0,unknown,no
10078,43,management,married,unknown,no,5172,yes,no,unknown,29,may,29/05/2025,5,Thursday,57,3,-1,0,unknown,no
10079,53,technician,single,tertiary,no,1,no,no,cellular,21,aug,21/08/2025,8,Thursday,190,1,-1,0,unknown,no
10080,46,blue-collar,married,secondary,no,922,yes,no,telephone,18,nov,18/11/2025,11,Tuesday,296,2,-1,0,unknown,no
10081,41,management,married,tertiary,no,3016,yes,no,cellular,14,jul,14/07/2025,7,Monday,80,3,-1,0,unknown,no
10082,44,blue-collar,married,primary,no,0,yes,no,cellular,30,jul,30/07/2025,7,Wednesday,83,2,-1,0,unknown,no
10083,38,management,married,tertiary,no,1101,yes,no,telephone,9,nov,09/11/2025,11,Sunday,43,1,-1,0,unknown,no
10084,43,management,divorced,tertiary,no,3578,no,no,cellular,29,jan,29/01/2025,1,Wednesday,376,2,-1,0,unknown,no
10085,41,blue-collar,married,primary,no,0,yes,yes,unknown,6,may,06/05/2025,5,Tuesday,238,1,-1,0,unknown,no
10086,44,blue-collar,married,secondary,no,0,yes,no,cellular,21,jul,21/07/2025,7,Monday,90,1,-1,0,unknown,no
10087,31,blue-collar,married,secondary,no,-190,yes,yes,cellular,8,may,08/05/2025,5,Thursday,299,3,-1,0,unknown,no
10088,59,self-employed,married,tertiary,no,185,no,no,cellular,4,feb,04/02/2025,2,Tuesday,283,1,-1,0,unknown,no
10089,30,management,single,tertiary,no,156,yes,no,unknown,9,jun,09/06/2025,6,Monday,174,9,-1,0,unknown,no
10090,35,blue-collar,married,secondary,no,503,yes,yes,unknown,9,may,09/05/2025,5,Friday,57,2,-1,0,unknown,no
10091,57,retired,married,secondary,no,485,no,no,cellular,2,feb,02/02/2025,2,Sunday,79,2,187,2,failure,no
10092,53,technician,divorced,secondary,no,392,yes,no,cellular,28,jan,28/01/2025,1,Tuesday,70,1,245,1,failure,no
10093,35,blue-collar,married,secondary,no,625,no,no,cellular,13,may,13/05/2025,5,Tuesday,267,1,-1,0,unknown,no
10094,49,services,married,primary,no,468,no,no,cellular,5,aug,05/08/2025,8,Tuesday,608,2,-1,0,unknown,no
10095,41,management,married,secondary,no,280,yes,no,cellular,2,jun,02/06/2025,6,Monday,88,1,95,2,success,no
10096,40,services,married,secondary,no,181,yes,no,unknown,16,may,16/05/2025,5,Friday,370,1,-1,0,unknown,no
10097,57,admin.,married,unknown,no,1401,no,no,cellular,21,aug,21/08/2025,8,Thursday,91,22,-1,0,unknown,no
10098,38,management,married,unknown,no,1349,yes,no,unknown,6,may,06/05/2025,5,Tuesday,100,1,-1,0,unknown,no
10099,49,services,married,primary,no,5737,yes,no,unknown,29,may,29/05/2025,5,Thursday,417,2,-1,0,unknown,no
10100,38,management,married,tertiary,no,1187,yes,yes,cellular,2,feb,02/02/2025,2,Sunday,157,1,-1,0,unknown,no
10101,26,admin.,married,secondary,no,5231,no,yes,cellular,17,jul,17/07/2025,7,Thursday,222,2,-1,0,unknown,no
10102,34,admin.,married,secondary,no,3185,yes,no,unknown,13,may,13/05/2025,5,Tuesday,520,1,-1,0,unknown,no
10103,58,management,married,tertiary,no,3228,no,no,cellular,19,aug,19/08/2025,8,Tuesday,58,2,-1,0,unknown,no
10104,30,services,married,secondary,no,80,yes,no,unknown,8,may,08/05/2025,5,Thursday,185,2,-1,0,unknown,no
10105,52,blue-collar,divorced,primary,no,2800,no,no,unknown,19,jun,19/06/2025,6,Thursday,149,1,-1,0,unknown,no
10106,30,technician,single,tertiary,no,10,no,no,cellular,26,aug,26/08/2025,8,Tuesday,276,8,-1,0,unknown,no
10107,52,blue-collar,married,secondary,no,331,no,no,cellular,8,aug,08/08/2025,8,Friday,84,4,-1,0,unknown,no
10108,34,entrepreneur,married,secondary,no,223,no,yes,cellular,11,aug,11/08/2025,8,Monday,103,6,-1,0,unknown,no
10109,33,blue-collar,married,primary,no,0,no,no,cellular,8,may,08/05/2025,5,Thursday,174,1,-1,0,unknown,no
10110,34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,15/10/2025,10,Wednesday,76,1,69,2,failure,no
10111,23,admin.,married,secondary,no,299,yes,no,unknown,19,jun,19/06/2025,6,Thursday,104,1,-1,0,unknown,no
10112,37,blue-collar,married,primary,no,240,yes,no,cellular,11,may,11/05/2025,5,Sunday,259,1,370,2,other,no
10113,59,management,married,unknown,no,3534,no,no,cellular,21,nov,21/11/2025,11,Friday,216,4,-1,0,unknown,no
10114,42,management,married,tertiary,no,223,no,no,cellular,6,aug,06/08/2025,8,Wednesday,92,6,-1,0,unknown,no
10115,50,admin.,divorced,secondary,no,-194,yes,no,cellular,13,apr,13/04/2025,4,Sunday,238,2,-1,0,unknown,no
10116,41,technician,divorced,secondary,no,1545,no,yes,cellular,13,aug,13/08/2025,8,Wednesday,183,2,-1,0,unknown,no
10117,34,technician,single,secondary,no,440,yes,no,cellular,6,may,06/05/2025,5,Tuesday,445,2,345,2,failure,no
10118,57,management,married,primary,no,2538,no,yes,telephone,17,jul,17/07/2025,7,Thursday,485,2,-1,0,unknown,no
10119,52,services,married,unknown,no,337,yes,no,unknown,19,may,19/05/2025,5,Monday,85,3,-1,0,unknown,no
10120,61,retired,married,unknown,no,-492,no,yes,unknown,4,jul,04/07/2025,7,Friday,333,1,-1,0,unknown,no
10121,31,technician,single,tertiary,no,53,no,no,cellular,28,jan,28/01/2025,1,Tuesday,97,2,-1,0,unknown,no
10122,27,student,single,secondary,no,91,no,no,telephone,4,dec,04/12/2025,12,Thursday,157,6,95,37,other,no
10123,48,blue-collar,single,primary,no,316,no,no,unknown,5,jun,05/06/2025,6,Thursday,560,2,-1,0,unknown,no
10124,27,management,single,unknown,no,3196,no,no,cellular,9,feb,09/02/2025,2,Sunday,10,2,-1,0,unknown,no
10125,37,blue-collar,married,secondary,no,2697,yes,no,cellular,20,apr,20/04/2025,4,Sunday,430,1,-1,0,unknown,no
10126,28,student,single,tertiary,no,3,no,no,cellular,11,nov,11/11/2025,11,Tuesday,135,2,148,1,other,no
10127,34,services,married,secondary,no,244,no,no,cellular,4,feb,04/02/2025,2,Tuesday,696,2,-1,0,unknown,no
10128,42,services,single,unknown,no,410,no,no,cellular,21,nov,21/11/2025,11,Friday,34,2,-1,0,unknown,no
10129,39,admin.,married,secondary,no,159,no,no,cellular,19,nov,19/11/2025,11,Wednesday,177,1,-1,0,unknown,no
10130,30,management,married,tertiary,no,6432,yes,no,cellular,21,nov,21/11/2025,11,Friday,206,2,119,3,other,no
10131,35,blue-collar,married,secondary,no,-701,yes,yes,cellular,7,may,07/05/2025,5,Wednesday,531,3,-1,0,unknown,no
10132,43,housemaid,single,primary,no,24,no,no,cellular,31,jul,31/07/2025,7,Thursday,35,2,-1,0,unknown,no
10133,33,management,married,tertiary,no,296,no,no,cellular,16,jul,16/07/2025,7,Wednesday,90,2,-1,0,unknown,no
10134,24,blue-collar,single,secondary,no,1,yes,no,cellular,11,may,11/05/2025,5,Sunday,79,2,-1,0,unknown,no
10135,39,technician,married,secondary,no,1965,yes,no,unknown,2,jun,02/06/2025,6,Monday,65,1,-1,0,unknown,no
10136,27,technician,single,tertiary,no,501,no,yes,telephone,30,jan,30/01/2025,1,Thursday,370,4,-1,0,unknown,no
10137,50,blue-collar,married,secondary,no,3558,no,no,cellular,26,aug,26/08/2025,8,Tuesday,84,10,-1,0,unknown,no
10138,30,blue-collar,married,secondary,no,177,yes,no,cellular,9,apr,09/04/2025,4,Wednesday,62,2,332,3,failure,no
10139,52,technician,divorced,secondary,no,204,no,no,cellular,7,aug,07/08/2025,8,Thursday,134,2,-1,0,unknown,no
10140,30,admin.,married,secondary,no,46,yes,no,unknown,6,may,06/05/2025,5,Tuesday,114,2,-1,0,unknown,no
10141,35,technician,divorced,secondary,no,2047,yes,no,cellular,1,oct,01/10/2025,10,Wednesday,66,1,-1,0,unknown,no
10142,36,admin.,single,secondary,no,810,yes,no,unknown,17,jun,17/06/2025,6,Tuesday,296,1,-1,0,unknown,no
10143,39,management,single,tertiary,no,1914,no,no,cellular,18,aug,18/08/2025,8,Monday,94,4,-1,0,unknown,no
10144,43,admin.,single,secondary,no,56831,no,no,unknown,15,may,15/05/2025,5,Thursday,243,1,-1,0,unknown,no
10145,43,admin.,single,secondary,no,386,no,no,cellular,12,oct,12/10/2025,10,Sunday,242,1,92,4,success,no
10146,46,admin.,married,primary,no,469,yes,no,cellular,2,feb,02/02/2025,2,Sunday,75,1,264,10,other,no
10147,33,admin.,married,tertiary,no,69,no,yes,cellular,4,may,04/05/2025,5,Sunday,77,2,-1,0,unknown,no
10148,56,entrepreneur,married,tertiary,no,-124,yes,no,unknown,15,may,15/05/2025,5,Thursday,374,5,-1,0,unknown,no
10149,60,retired,married,primary,no,600,no,no,cellular,19,aug,19/08/2025,8,Tuesday,99,6,-1,0,unknown,no
10150,48,management,married,tertiary,no,3842,no,no,cellular,1,oct,01/10/2025,10,Wednesday,168,1,122,2,success,no
10151,31,blue-collar,married,secondary,no,-720,yes,yes,unknown,15,may,15/05/2025,5,Thursday,112,2,-1,0,unknown,no
10152,36,blue-collar,single,secondary,no,1127,yes,no,cellular,10,jul,10/07/2025,7,Thursday,455,1,-1,0,unknown,no
10153,24,student,single,secondary,no,423,yes,no,unknown,5,may,05/05/2025,5,Monday,226,3,-1,0,unknown,no
10154,27,blue-collar,married,secondary,no,-59,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,154,3,-1,0,unknown,no
10155,36,admin.,married,secondary,no,0,yes,yes,cellular,11,may,11/05/2025,5,Sunday,94,1,-1,0,unknown,no
10156,29,technician,married,tertiary,no,1489,yes,no,unknown,28,may,28/05/2025,5,Wednesday,430,1,-1,0,unknown,no
10157,42,self-employed,married,secondary,no,0,no,no,cellular,14,aug,14/08/2025,8,Thursday,277,4,-1,0,unknown,no
10158,44,management,married,tertiary,no,1451,yes,no,cellular,5,feb,05/02/2025,2,Wednesday,80,7,80,15,failure,no
10159,42,blue-collar,married,unknown,no,452,yes,no,cellular,17,nov,17/11/2025,11,Monday,359,2,-1,0,unknown,no
10160,39,entrepreneur,married,secondary,no,283,yes,no,unknown,26,may,26/05/2025,5,Monday,126,2,-1,0,unknown,no
10161,45,management,single,tertiary,no,16,no,no,cellular,31,jul,31/07/2025,7,Thursday,59,2,-1,0,unknown,no
10162,36,blue-collar,married,primary,no,973,yes,yes,unknown,23,may,23/05/2025,5,Friday,293,1,-1,0,unknown,no
10163,34,blue-collar,married,secondary,no,1257,yes,no,unknown,26,may,26/05/2025,5,Monday,109,7,-1,0,unknown,no
10164,43,technician,married,secondary,no,-1701,yes,no,unknown,26,may,26/05/2025,5,Monday,285,1,-1,0,unknown,no
10165,32,blue-collar,single,secondary,no,567,yes,no,cellular,7,may,07/05/2025,5,Wednesday,275,2,342,4,other,no
10166,38,technician,married,tertiary,no,-1,no,no,cellular,8,aug,08/08/2025,8,Friday,188,4,-1,0,unknown,no
10167,29,blue-collar,married,secondary,no,3310,no,no,cellular,1,sep,01/09/2025,9,Monday,367,1,91,4,failure,no
10168,28,blue-collar,married,primary,no,115,yes,no,unknown,28,may,28/05/2025,5,Wednesday,78,4,-1,0,unknown,no
10169,33,management,single,tertiary,no,321,no,no,cellular,22,aug,22/08/2025,8,Friday,227,2,-1,0,unknown,no
10170,43,admin.,married,secondary,no,71,no,no,unknown,7,may,07/05/2025,5,Wednesday,180,5,-1,0,unknown,no
10171,42,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,28/01/2025,1,Tuesday,97,1,169,3,failure,no
10172,33,management,married,tertiary,no,23,yes,yes,cellular,6,feb,06/02/2025,2,Thursday,150,1,-1,0,unknown,no
10173,32,technician,single,secondary,no,3297,no,no,cellular,11,aug,11/08/2025,8,Monday,99,2,-1,0,unknown,no
10174,42,housemaid,single,secondary,no,578,no,no,telephone,28,jan,28/01/2025,1,Tuesday,44,1,-1,0,unknown,no
10175,42,housemaid,married,primary,no,4279,yes,no,cellular,22,jul,22/07/2025,7,Tuesday,98,1,-1,0,unknown,no
10176,29,blue-collar,single,secondary,no,234,yes,no,cellular,8,may,08/05/2025,5,Thursday,139,1,345,1,other,no
10177,27,management,single,tertiary,no,1137,yes,no,cellular,8,may,08/05/2025,5,Thursday,26,1,-1,0,unknown,no
10178,38,management,single,tertiary,no,8669,yes,no,telephone,20,apr,20/04/2025,4,Sunday,5,3,150,6,failure,no
10179,45,entrepreneur,married,primary,no,488,yes,no,telephone,28,jul,28/07/2025,7,Monday,90,11,-1,0,unknown,no
10180,32,management,single,tertiary,no,1077,no,no,cellular,5,aug,05/08/2025,8,Tuesday,200,1,717,4,failure,no
10181,33,technician,married,secondary,no,4790,yes,no,cellular,20,apr,20/04/2025,4,Sunday,137,1,272,2,failure,no
10182,48,technician,married,secondary,no,256,yes,no,unknown,29,may,29/05/2025,5,Thursday,150,4,-1,0,unknown,no
10183,53,blue-collar,married,secondary,no,974,yes,no,unknown,26,may,26/05/2025,5,Monday,197,2,-1,0,unknown,no
10184,23,technician,single,unknown,no,231,yes,no,cellular,7,may,07/05/2025,5,Wednesday,560,3,367,1,other,no
10185,41,blue-collar,married,secondary,no,196,yes,no,unknown,13,may,13/05/2025,5,Tuesday,488,1,-1,0,unknown,no
10186,41,admin.,single,secondary,no,2002,yes,no,cellular,15,may,15/05/2025,5,Thursday,172,2,350,1,failure,no
10187,50,services,married,tertiary,no,218,yes,no,unknown,9,may,09/05/2025,5,Friday,388,2,-1,0,unknown,no
10188,28,blue-collar,single,secondary,no,1011,yes,no,cellular,20,apr,20/04/2025,4,Sunday,204,3,-1,0,unknown,no
10189,54,retired,divorced,secondary,no,2761,no,no,cellular,16,jul,16/07/2025,7,Wednesday,771,1,-1,0,unknown,no
10190,38,services,divorced,primary,no,92,yes,yes,unknown,29,may,29/05/2025,5,Thursday,118,3,-1,0,unknown,no
10191,27,self-employed,married,tertiary,no,10005,yes,no,cellular,14,apr,14/04/2025,4,Monday,163,3,271,2,failure,no
10192,54,management,married,tertiary,no,1168,no,no,telephone,4,may,04/05/2025,5,Sunday,150,5,-1,0,unknown,no
10193,28,services,single,secondary,no,168,yes,no,cellular,7,may,07/05/2025,5,Wednesday,128,1,-1,0,unknown,no
10194,32,technician,single,tertiary,no,1710,yes,no,cellular,15,may,15/05/2025,5,Thursday,439,1,175,3,other,no
10195,39,services,married,secondary,no,207,no,no,unknown,6,jun,06/06/2025,6,Friday,78,2,-1,0,unknown,no
10196,29,technician,single,secondary,no,18,no,no,cellular,3,feb,03/02/2025,2,Monday,206,3,-1,0,unknown,no
10197,46,admin.,single,unknown,no,306,yes,no,cellular,11,may,11/05/2025,5,Sunday,289,5,-1,0,unknown,no
10198,37,entrepreneur,married,primary,no,8,yes,yes,cellular,16,jul,16/07/2025,7,Wednesday,46,1,-1,0,unknown,no
10199,30,management,married,tertiary,no,-250,yes,no,unknown,20,jun,20/06/2025,6,Friday,11,6,-1,0,unknown,no
10200,41,blue-collar,married,secondary,no,449,yes,yes,cellular,12,may,12/05/2025,5,Monday,313,2,-1,0,unknown,no
10201,39,unemployed,married,secondary,no,1654,no,no,unknown,20,jun,20/06/2025,6,Friday,264,6,-1,0,unknown,no
10202,38,blue-collar,married,primary,no,714,yes,no,unknown,29,may,29/05/2025,5,Thursday,225,3,-1,0,unknown,no
10203,55,management,single,tertiary,no,1498,no,no,cellular,25,aug,25/08/2025,8,Monday,340,5,-1,0,unknown,no
10204,29,services,single,secondary,no,695,no,no,unknown,3,jul,03/07/2025,7,Thursday,97,1,-1,0,unknown,no
10205,36,technician,single,secondary,no,-15,yes,no,unknown,6,may,06/05/2025,5,Tuesday,341,3,-1,0,unknown,no
10206,60,blue-collar,married,primary,no,14,yes,yes,cellular,15,may,15/05/2025,5,Thursday,781,4,178,3,failure,no
10207,43,services,divorced,secondary,no,-287,yes,no,cellular,20,apr,20/04/2025,4,Sunday,580,4,-1,0,unknown,no
10208,45,blue-collar,married,primary,no,0,yes,no,cellular,24,jul,24/07/2025,7,Thursday,137,1,-1,0,unknown,no
10209,36,management,divorced,tertiary,no,-978,yes,no,cellular,13,may,13/05/2025,5,Tuesday,62,3,-1,0,unknown,no
10210,53,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,07/05/2025,5,Wednesday,407,2,-1,0,unknown,no
10211,41,self-employed,married,secondary,no,20,no,no,unknown,5,jun,05/06/2025,6,Thursday,333,1,-1,0,unknown,no
10212,51,blue-collar,married,secondary,no,700,no,no,cellular,8,aug,08/08/2025,8,Friday,237,4,-1,0,unknown,no
10213,34,blue-collar,married,secondary,no,-58,yes,yes,unknown,28,may,28/05/2025,5,Wednesday,157,2,-1,0,unknown,no
10214,29,management,single,tertiary,no,841,no,no,cellular,5,feb,05/02/2025,2,Wednesday,217,1,-1,0,unknown,no
10215,35,self-employed,single,secondary,no,951,yes,no,cellular,19,nov,19/11/2025,11,Wednesday,220,2,-1,0,unknown,no
10216,40,management,married,tertiary,no,-63,no,yes,cellular,2,jul,02/07/2025,7,Wednesday,196,1,-1,0,unknown,no
10217,26,student,single,tertiary,no,641,yes,no,cellular,15,may,15/05/2025,5,Thursday,55,1,368,1,failure,no
10218,32,technician,single,tertiary,no,195,yes,no,cellular,22,aug,22/08/2025,8,Friday,239,2,-1,0,unknown,no
10219,31,technician,married,tertiary,no,11,no,no,cellular,27,aug,27/08/2025,8,Wednesday,651,2,-1,0,unknown,no
10220,39,management,single,secondary,no,120,no,no,unknown,12,jun,12/06/2025,6,Thursday,66,1,-1,0,unknown,no
10221,30,technician,married,secondary,no,450,no,yes,cellular,14,jul,14/07/2025,7,Monday,72,4,-1,0,unknown,no
10222,40,technician,married,secondary,no,8379,no,no,unknown,12,jun,12/06/2025,6,Thursday,52,6,-1,0,unknown,no
10223,32,blue-collar,married,primary,no,206,yes,no,unknown,20,may,20/05/2025,5,Tuesday,205,2,-1,0,unknown,no
10224,46,admin.,single,secondary,no,1544,yes,no,unknown,29,may,29/05/2025,5,Thursday,609,1,-1,0,unknown,no
10225,41,technician,married,secondary,no,2990,yes,no,unknown,30,may,30/05/2025,5,Friday,62,3,-1,0,unknown,no
10226,35,entrepreneur,single,secondary,no,866,yes,no,cellular,19,nov,19/11/2025,11,Wednesday,147,1,-1,0,unknown,no
10227,40,unemployed,single,secondary,no,1744,yes,no,unknown,21,may,21/05/2025,5,Wednesday,465,11,-1,0,unknown,no
10228,58,management,married,secondary,no,-382,no,no,telephone,5,feb,05/02/2025,2,Wednesday,398,4,189,12,success,no
10229,48,blue-collar,married,primary,no,214,yes,yes,cellular,18,nov,18/11/2025,11,Tuesday,246,1,162,1,failure,no
10230,37,technician,single,tertiary,no,147,no,no,unknown,7,may,07/05/2025,5,Wednesday,416,2,-1,0,unknown,no
10231,59,management,divorced,tertiary,no,81,no,no,cellular,26,may,26/05/2025,5,Monday,140,1,-1,0,unknown,no
10232,33,blue-collar,married,secondary,no,202,yes,no,cellular,17,apr,17/04/2025,4,Thursday,377,1,-1,0,unknown,no
10233,36,admin.,married,secondary,no,1314,yes,no,cellular,17,jul,17/07/2025,7,Thursday,330,3,-1,0,unknown,no
10234,40,blue-collar,married,secondary,no,-60,yes,no,cellular,21,jul,21/07/2025,7,Monday,250,1,-1,0,unknown,no
10235,53,admin.,single,primary,no,0,yes,no,cellular,7,may,07/05/2025,5,Wednesday,176,1,322,5,other,no
10236,32,admin.,divorced,secondary,no,-331,yes,yes,unknown,26,may,26/05/2025,5,Monday,130,3,-1,0,unknown,no
10237,32,blue-collar,married,primary,no,1504,yes,no,cellular,17,apr,17/04/2025,4,Thursday,131,2,-1,0,unknown,no
10238,43,services,divorced,unknown,no,2363,yes,no,cellular,17,nov,17/11/2025,11,Monday,229,1,-1,0,unknown,no
10239,30,services,single,secondary,no,773,yes,yes,unknown,4,jun,04/06/2025,6,Wednesday,29,1,-1,0,unknown,no
10240,31,admin.,married,secondary,no,941,yes,no,cellular,8,apr,08/04/2025,4,Tuesday,213,4,-1,0,unknown,no
10241,35,unemployed,single,secondary,no,2116,yes,no,cellular,13,may,13/05/2025,5,Tuesday,409,2,-1,0,unknown,no
10242,39,services,married,secondary,no,-971,yes,yes,unknown,28,may,28/05/2025,5,Wednesday,104,2,-1,0,unknown,no
10243,57,management,married,tertiary,no,5,yes,no,cellular,8,jul,08/07/2025,7,Tuesday,96,1,-1,0,unknown,no
10244,33,self-employed,divorced,tertiary,no,454,no,yes,cellular,18,nov,18/11/2025,11,Tuesday,134,1,-1,0,unknown,no
10245,35,management,married,secondary,no,53,yes,no,cellular,18,nov,18/11/2025,11,Tuesday,378,1,-1,0,unknown,no
10246,53,management,married,tertiary,no,2578,no,no,cellular,19,nov,19/11/2025,11,Wednesday,299,4,107,2,failure,no
10247,50,entrepreneur,married,secondary,no,854,no,no,cellular,16,apr,16/04/2025,4,Wednesday,198,1,-1,0,unknown,no
10248,46,unemployed,married,secondary,no,16397,no,no,cellular,18,nov,18/11/2025,11,Tuesday,641,1,-1,0,unknown,no
10249,35,management,single,tertiary,no,687,yes,no,unknown,30,may,30/05/2025,5,Friday,166,2,-1,0,unknown,no
10250,56,retired,married,secondary,no,1894,yes,no,unknown,15,may,15/05/2025,5,Thursday,189,1,-1,0,unknown,no
10251,54,admin.,divorced,secondary,no,0,yes,yes,cellular,4,feb,04/02/2025,2,Tuesday,330,1,182,3,success,no
