apartment_id,name,description,host_id,neighbourhood_name,neighbourhood_district,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price_€,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_instant_bookable,reviews_per_month,country,city,insert_date,has_availability_numeric,rating_above_80,occupancy_30,occupancy_rate_30,occupancy_60,occupancy_rate_60,occupancy_90,occupancy_rate_90,occupancy_365,occupancy_rate_365,is_instant_bookable_numeric,cat_premium,cat_confort,cat_conectividad,cat_familia,cat_seguridad,cat_parking,cat_cocina,logp
15811975,Perfect for Tourists. Near to Las Ramblas.,"My flat is really nice for tourists, travelers and MORE for Students or Young people. Its in the heart of Barcelona, right here in Las Ramblas, where there are the most famous typical restaurants in Barcelona. Very easy location also close to Pla�a Rieal and to Pla�a Catalunya, where there are Aerobus gonna direct to Airport. 5 minuets from the Port, 15 minutes to Barceloneta beach by walk. 2 Minutes to bus stop and Metro Drassanes right here in Las Ramblas! The apartment is more appropriate for students and young people. Its really quiet not hear any noise. The flat have 2 rooms 1 for me and another for my guests. So you can choose a double bed or 2 singles beds. Its a pleasure to host you guys at home, for sure you�ll get a amazing time here! You can enjoy the amazing living room together with a American Kitchen cooking with a friends! All the my Guests are free to ask me all the doubts necessary to dont get any mistakes. 1 minute from Ramblas, 15 minutes from Plaza Catalunya, 1 minu",32704234,el Barri G�tic,Ciutat Vella,Private room,2,1,1,2,"TV,Cable TV,Wifi,Kitchen,Paid parking off premises,Smoking allowed,Pets allowed,Elevator,Heating,Washer,Fire extinguisher,Essentials,Shampoo,Hair dryer,Iron,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection",200.0,1,1125,VERDADERO,19,46,76,347,96,2016-11-26,2018-12-17,91.0,9.0,9.0,9.0,9.0,10.0,9.0,VERDADERO,369.0,spain,Barcelona,2019-01-14,1.0,True,11,36.67,14,23.33,14,15.56,18,4.93,1,0,1,1,0,1,1,1,5.298317366548036
29329365,Habitaci�n Doble 1 o 2 camas con Desayuno,"Nuestras habitaciones de lujo en Gran v�a con todas las comodidades a su alcance, aire acondicionado, minibar, WIFI, televisi�n LED y caja fuerte entre otros. Las Suites de Lujo se caracterizan por las formas limpias y rectas, adem�s de su luminosidad y estilismo. Todas las habitaciones de nuestro hostal Boutique de lujo en Madrid son exteriores con vistas a la Gran V�a o a la calle Flor Baja, con grandes ventanales y algunas de ellas con balcones. Predomina la luz y la tranquilidad gracias a su excelente aislamiento. Cada habitaci�n de lujo est� dise�ada para ser un espacio de descanso de calidad, con colchones viscoel�sticos, toallas 100% algod�n, climatizaci�n y una iluminaci�n muy cuidada. El simbolismo utilizado para la decoraci�n de cada habitaci�n se ha basado en la representaci�n de los 7 pecados capitales, logrando espacios divertidos y originales en todas nuestras suites. El hostal se ubica en la 5� planta del n�mero 61 de la Gran V�a madrile�a, sin duda, la calle m�s emblem�",215986813,Palacio,Centro,Private room,2,1,1,,"TV,Internet,Wifi,Breakfast,Elevator,Heating,Shampoo,Hair dryer",750.0,1,1125,VERDADERO,21,44,74,345,0,,,,,,,,,,VERDADERO,,spain,Madrid,2019-01-14,1.0,,9,30.0,16,26.67,16,17.78,20,5.48,1,0,1,1,0,0,0,1,6.620073206530356
31110520,Bonita habitacion exterior Plaza de Santa Ana,"18-20m� aprox. Cama de matrimonio de 1,50m, de 1,80m  o dos individuales de 0,90m. Todas exteriores con mucha luz natural integran en el mismo espacio estancia y ba�o, decoradas con cuadros del Madrid antiguo y litograf�as de Lichtenstein. Esta habitaci�n est� equipada con TV plasma, wifi gratuito, caja fuerte gratuita, grandes armarios, mesa para trabajo y minibar. Kettle con caf� y te  El ba�o est� equipado con ducha. Servicio de recepci�n 24horas, donde preguntar no tiene coste y si buenas propuestas, atenci�n a las recomendaciones del personal, prensa diaria, servicio de lavander�a, despertador� y porque vivir la ciudad no est� re�ido con horarios El hotel Alicia sirve desayuno buf� hasta las 12.00 del mediod�a. Aparte El hotel dispone de Bar donde almorzar o donde comenzar la noche con una copa o c�ctel. Recepcion 24 horas Ubicado en la Plaza de Santa Ana, Barrio de Las Letras, en pleno coraz�n cultural, gastron�mico y de ocio de Madrid.",232481755,Cortes,Centro,Private room,2,1,1,1,"TV,Internet,Air conditioning,Elevator,Shampoo,Hair dryer",,1,1125,VERDADERO,23,52,82,347,0,,,,,,,,,,VERDADERO,,spain,Madrid,2019-01-14,1.0,,7,23.33,8,13.33,8,8.89,18,4.93,1,0,1,1,0,0,0,0,
7907846,Cosy apartment city center,"the apartment is cosy, in it can stay max 4 people. the location is the best you can have for a short visit of Barcelona the apartment is cosy, in it can stay max 4 people. the location is the best you can have for a short visit of Barcelona HUTB-9012",31325463,la Barceloneta,Ciutat Vella,Entire home/apt,4,1,2,2,"TV,Internet,Wifi,Kitchen,Smoking allowed,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,High chair,Crib,Hot water,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Host greets you,Waterfront,Paid parking on premises",1000.0,3,999,VERDADERO,0,0,0,0,8,2015-08-24,2018-08-13,78.0,7.0,7.0,8.0,7.0,9.0,7.0,FALSO,19.0,spain,Barcelona,2019-01-14,1.0,False,30,100.0,60,100.0,90,100.0,365,100.0,0,1,0,1,1,0,1,1,6.907755278982137
18863402,"Piso de 3 habitaciones en Madrid, metro Oporto.","Apartamento totalmente amueblado y provisto con los elementos b�sicos. La zona es muy tranquila y silenciosa, ya que el bloque de al lado es un colegio p�blico. En la zona, se encuentran las paradas de metro de Oporto (a 200m de la casa) y Vista Alegre (a 400m). El palacio de Vista Alegre, as� como el Centro Comercial El Corte Ingl�s se encuentran a 5 - 10 minutos andando desde la casa. Dos grandes supermercados, Mercadona y Ahorram�s, se encuentran a 2 minutos andando dese la casa.",34848059,Vista Alegre,Carabanchel,Entire home/apt,3,1,3,3,"TV,Wifi,Kitchen,Free parking on premises,Smoking allowed,Free street parking,Heating,Family/kid friendly,Washer,Essentials,Hangers,Iron,Private entrance,Hot water,Long term stays allowed,Host greets you",400.0,7,1125,VERDADERO,0,0,0,107,2,2017-06-21,2017-06-30,90.0,9.0,7.0,9.0,9.0,8.0,9.0,VERDADERO,1.0,spain,Madrid,2019-01-14,1.0,True,30,100.0,60,100.0,90,100.0,258,70.68,1,0,1,1,1,0,1,1,5.991464547107982
21721053,3 bedroom apartment in quiet area,"The Casp apartment in Barcelona has been carefully designed. It is located in the elegant Eixample district where you will find many bars, restaurants, shops and of course the famous Passeig de Gracia - Barcelona�s most exclusive street.  This is one of our premium apartments with 3 large double bedrooms and stunning decor. The apartment contains everything you need to have a thoroughly relaxing stay including cute balconies. It is ideal for families and group of friends.  City tax: 2.4750 � per night and person will be added to the total price.  - The city tax will apply to a maximum of 7 nights.  - The city tax does not apply to those under 17 years.  Size: 120 m2.    Amenities: Bed Linen  Towels, satellite TV, Free Wireless Internet, Elevator, No Pets Allowed, Safe Deposit, Baby cot, Baby high chair, No parties, Suitable for children;  Bathroom: bathtub, washbasin , toilet, Hair Dryer, Toiletries;  Bathroom: Toiletries, shower, washbasin , toilet;  Bedroom: Queen size bed, air condi",158023606,la Dreta de l'Eixample,Eixample,Entire home/apt,6,2,3,3,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hair dryer,Iron,Bathtub,High chair,Crib,Dishwasher,Oven,Patio or balcony",2340.0,1,1125,VERDADERO,10,27,50,283,39,2015-09-05,2019-01-11,86.0,9.0,9.0,9.0,9.0,10.0,9.0,VERDADERO,95.0,spain,Barcelona,2019-01-14,1.0,True,20,66.67,33,55.0,40,44.44,82,22.47,1,1,1,1,1,0,0,1,7.757906208351747
23490304,Apartamento estudio en Madrid,Este estudio apartamento es perfecto para pasar unos d�as por madrid para dos o tres personas. Tengo una gata de la que hay que cuidar dandole de comer dos veces al d�a.,84867954,Guindalera,Salamanca,Private room,2,1,1,1,"Wifi,Kitchen,Smoking allowed,Washer,Shampoo,Hangers,Hair dryer,Private living room,Private entrance",380.0,2,1125,VERDADERO,28,58,88,88,0,,,,,,,,,,FALSO,,spain,Madrid,2019-01-14,1.0,,2,6.67,2,3.33,2,2.22,277,75.89,0,0,0,1,0,0,0,1,5.940171252720432
22077629,Apartamento La Latina,"Bonito apartamento c�ntrico, amplio, para familia o amigos, con todas sus comodidades a pasos del Metro",117016952,Embajadores,Centro,Entire home/apt,7,1,2,4,"TV,Wifi,Air conditioning,Kitchen,Family/kid friendly,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Iron",600.0,90,1125,VERDADERO,29,59,89,361,0,,,,,,,,,,VERDADERO,,spain,Madrid,2019-01-14,1.0,,1,3.33,1,1.67,1,1.11,4,1.1,1,0,1,1,1,1,0,1,6.396929655216146
18030645,The Central Place Terrace,"The Central Place Terrace is one of our best tourist apartments in Barcelona, recently remodeled in April 2017 in a Boutique style combining chic and vintage trends with the traditional modernist style of Barcelona. It has an unbeatable location, right in the center of Barcelona, next to Paseo de Gracia, La Pedrera, Casa Batll� and Las Ramblas, which makes it ideal for business trips as well as for tourism. Wi - Fi, air conditioning, central heating, flat screen TV, DVD, speaker for all types of smartphone and tablet with a USB port for charging, Nespresso machine, towels and sheets.This apartment has Apple TV with Netflix included Home service massage available for an additional cost. If you have any problem, please contact us and we will try to help you as soon as we can. Our apartments The Central Place are located next to one of the quietest and most charming pedestrian streets of Barcelona: Rambla Catalunya. Far from noise and stress but very close to the main tourist attractions:",2320210,la Dreta de l'Eixample,Eixample,Entire home/apt,4,1,1,3,"TV,Internet,Wifi,Air conditioning,Kitchen,Paid parking off premises,Doorman,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Self check-in,Keypad,Hot water,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove",1750.0,3,300,VERDADERO,11,21,43,254,17,2017-04-15,2018-11-24,93.0,9.0,9.0,10.0,9.0,10.0,9.0,VERDADERO,8.0,spain,Barcelona,2019-01-14,1.0,True,19,63.33,39,65.0,47,52.22,111,30.41,1,1,1,1,1,1,1,1,7.4673710669175595
12357602,"Cozy, stylish room by Retiro park","Located within walking distance of Atocha train station and Retiro park, this apartment accommodates two people in an intimate and quiet setting.",5157498,Pac�fico,Retiro,Private room,2,1,1,2,"TV,Cable TV,Internet,Wifi,Air conditioning,Kitchen,Elevator,Buzzer/wireless intercom,Heating,Washer,Dryer,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Laptop friendly workspace",200.0,3,18,VERDADERO,0,0,0,0,17,2016-05-07,2016-08-08,96.0,10.0,10.0,10.0,10.0,9.0,10.0,FALSO,52.0,spain,Madrid,2019-01-14,1.0,True,30,100.0,60,100.0,90,100.0,365,100.0,0,0,1,1,0,1,0,1,5.298317366548036
4970715,Recently renovated and quiet ap.,"Quiet and renovated. Perfect apartment for holidays. Good location. At 15 minutes from the city centre and 10 minutes from Plaza Espa�a. Licence number: HUTB006018 Apartment of 55m2     Small living-room/dining-room with a sofa-bed     Kitchen fully equipped for 5 persons     1 bedroom with 2 individual beds     1 bedroom with matrimonial bed     Bathroom with bathtub Free Wifi - air conditioning. We will provide basic amenities like shower gel, shampoo,and hand soap. Also, 1 set of bed linen and towels per person will be included. We can provide you all kind of entrance and tickets for monuments and shows in Barcelona in order you avoid queues and plan your trip in advance. Also we can organize shuttle from/to airport. All that you need for get a perfect stay in our nice city you only have to ask us. Apartment located in the Eixample District, only 15 minuts away from Plaza Catalu�a and Las Ramblas. Plaza Espanya is 10 minuts away walking, where you can find the Exposition Centre Fira",71615,la Nova Esquerra de l'Eixample,Eixample,Entire home/apt,5,1,2,3,"TV,Internet,Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Pack 'n Play/travel crib,Hot water,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Host greets you",600.0,1,1125,VERDADERO,26,51,81,342,14,2016-06-05,2018-12-08,84.0,9.0,10.0,9.0,10.0,9.0,9.0,VERDADERO,44.0,spain,Barcelona,2019-01-14,1.0,True,4,13.33,9,15.0,9,10.0,23,6.3,1,0,1,1,1,0,1,1,6.396929655216146
21456587,Ciudad Lineal,"Bonito apartamento de 50 metros dotado con todo lo que necesitas para una acogedora estancia.  Muy bien comunicado con 3 l�neas de metro e intercambiador de autobuses. Autob�s directo a FERIA DE MADRID - IFEMA. A 100 metros de calle Alcal� y centro comercial Alcal� Norte.  Calle muy tranquila y sin ruidos para el descanso, pero un mont�n de comercios, bancos, restaurantes, bares de copas, cines e incluso bingo a un solo paso. Se trata de un barrio tranquilo, pero a la vez cuenta con todo tipo de comercio, desde lo m�s tradicional hasta lo m�s especializado. Sin embargo, justo la calle del apartamento carece de locales comerciales, lo que hace que sea un lugar ideal para el descanso. Al estar situado fuera del anillo de la M-30 el aparcamiento es libre y gratuito en todo el barrio, aunque es escaso. Es una buena opci�n si viajas a Madrid con tu coche. Una vez aqu� el coche no lo vas a necesitar, puedes recorrerte Madrid y alrededores en transporte p�blico. Para ir al aeropuerto existen",144297656,Pueblo Nuevo,Ciudad Lineal,Entire home/apt,4,1,1,2,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Elevator,Free street parking,Buzzer/wireless intercom,Heating,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Safety card,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Baby bath,Crib,Hot water,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Long term stays allowed,Step-free access,Flat path to front door,Host greets you",740.0,20,1125,VERDADERO,1,31,61,151,5,2018-03-21,2018-11-25,96.0,10.0,9.0,10.0,10.0,10.0,10.0,FALSO,5.0,spain,Madrid,2019-01-14,1.0,True,29,96.67,29,48.33,29,32.22,214,58.63,0,0,1,1,1,1,1,1,6.606650186198215
6175934,1 Dormitorio,Dormitorio muy tranquilo y c�modo. Televisi�n  e Internet. C�ntrico en un  entorno tranquilo. Bien comunicado.,32037392,Numancia,Puente de Vallecas,Private room,1,1,1,1,"TV,Internet,Wifi,Air conditioning,Kitchen,Pets live on this property,Dog(s),Elevator,Washer,First aid kit",300.0,1,1125,VERDADERO,0,0,0,0,0,,,,,,,,,,VERDADERO,,spain,Madrid,2019-01-14,1.0,,30,100.0,60,100.0,90,100.0,365,100.0,1,0,1,1,0,1,0,1,5.703782474656201
29758975,CENTRIC LUXURY APARTMENT,"Apartamento en pleno centro de la capital , reci�n reformado , con todas las comodidades .  Dispone de un sal�n cocina tipo loft y una habitaci�n independiente con su ba�o completo .  Vestidor independiente  El piso , en un edificio hist�rico mas de un siglo ,esta ubicado a 5 minutos de la Puerta del Sol , y a varios minutos del Museo del Prado , Thissen , Reina Sof�a , as� como de la estaci�n de tren Atocha. Dispone de todos los utensilios para que puedas cocinar ( hay multiples supermercados, Carrefour express a 50 metros del piso) . Su ubicaci�n es excepcional ,en el famoso y de moda barrio de Huertas- Lavapies , pr�ximo a barrio de La Latina y Puerta del Sol . Puedes ir caminando en MINUTOS a la Puerta del Sol, mercados de Anton Mart�n y San Miguel , Filmoteca , museos ( del Prado, Thissen , Reina Sofia) , Plaza Mayor , Gran V�a ,... Estar�s alojado en pleno coraz�n de Madrid y aprovecharas esta ubicaci�n para m�ltiples visitas culturales , gastron�micas, musicales sin tener que",171584015,Embajadores,Centro,Entire home/apt,4,1,1,1,"TV,Wifi,Air conditioning,Kitchen,Pets allowed,Indoor fireplace,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Host greets you,Kitchenette,Full kitchen",680.0,2,1125,VERDADERO,15,35,46,296,6,2018-11-11,2019-01-05,100.0,10.0,9.0,10.0,10.0,9.0,10.0,VERDADERO,277.0,spain,Madrid,2019-01-14,1.0,True,15,50.0,25,41.67,44,48.89,69,18.9,1,1,1,1,0,0,0,1,6.522092798170152
