,apartment_id,name,description,host_id,neighbourhood_name,neighbourhood_district,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price,pricexperson,minimum_nights,maximum_nights,has_availability,availability_30,ocupation30,ocup%30,availability_60,ocupation60,availability_90,ocupation90,availability_365,ocupation365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,general_satisf,reviews_per_month,country,city,insert_date,is_instant_bookable,amenities_score,zona
485,1718630,Piso Luminoso En El Centro De Palma,Amplia Habitacin Doble En Piso Tranquilo Espaciosa Cocina Saln Comedor Y Terraza Situado En Pleno Centro De Palma Al Lado De Estaciones De Tren Y Autobs,7969511,Palma De Mallorca,,Private Room,2,1,1,1,"TV,Wireless Internet,Kitchen,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Washer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",300.0,150.0,1,1125,,30,0,0.0,60,0,90,0,365,0,0,,,,,,,,,,,,Spain,Mallorca,2017-03-15,True,21.0,Mallorca_Palma De Mallorca
486,1718650,Ruzafa Apartment Valencia Center,Totally Exterior Accommodation With Lots Of Natural Light You Have Two Rooms With Double Beds And A Sofa Bed In The Living Room Br It Is Perfect For Stays For Work For Visits To The City For Health Issues For Studies Ideal For Families Couples Or Friends Br Br Central Neighborhood Rich In Modern Cafes Restaurants Public Transport Etc Very Alive And Cheerful Br Br Internet 300 Megs And Elevator Br Br We Accommodate 4 People Expandable To 5 And Of Course Your Pet Br Br At-34333-V Br Br B The Space B Br Enjoy A Cozy Apartment In The Center Of Valencia With Capacity For 4 People Expandable To 5 And Equipped With Everything You Need For Your Stay Br Br It Has Two Double Rooms With Beds Of Phone Number Hidden Ngle Folding Bed In The Dining Room Of 80 1 90 Br Capacity For 4 People Expandable To 5 Br Full Bathroom With Shower And Basic Utensils Br Fully Equipped Kitchen With Full Kitchenware Br Br Located On The Fi,6851537,En Corts,Quatre Carreres,Entire Home Apt,5,1,2,2,"Washer, Cooking basics, Long term stays allowed, Coffee maker, Paid parking off premises, Bed linens, Stove, Heating, Dishes and silverware, Hot water, Fire extinguisher, Single level home, Air conditioning, Essentials, Elevator, Refrigerator, TV, Microwave, Kitchen, Extra pillows and blankets, Wifi, Shampoo, Oven, Hangers, Hair dryer, Iron]",920.0,184.0,2,180,True,0,30,100.0,0,60,0,90,89,276,47,2013-10-17,2020-08-15,89.0,9.0,9.0,9.0,10.0,9.0,9.0,9.2,55.0,Spain,Valencia,2020-11-10,True,50.0,Valencia_Quatre Carreres_En Corts
487,1719170,Central Location In The Eixample,The Apartment Has 2 Double Rooms With 2 Single Beds Each One A Further Single Room And 2 Bathrooms Air Conditioning Only In Leaving Room Located In The Eixample District 10 Minutes Walking From Passeig De Grcia Last Check In Is 22 00H Licencia Turistica Hutb-008668 Groups Of Young People Are Not Allowed The Apartment Of 70 M2 Has 2 Lifts In The Building With 2 Double Bedrooms With 2 Single Beds Each One And A Further Single Bedroom And 2 Bathrooms The Lounge Is Spacious And Bright The Kitchen Is Fully Equipped With Everything Needed For Cooking Washing Machine And Dishwasher The Place Is Very Quiet And Comfortable Free Internet With Wi-Fi Heating And Air Conditioning Could Have Private Parking Available At A Low Price Please Ask In Advance The Apartment Boasts A Central Location In The Eixample District 10 Minutes Walk From Passeig De Grcia In Barcelona And 15 Minutes From Plaza Catalunya The Casa Batllo And La Pedrera Designed By Gaudi Are Just A Fe,3962572,L'Antiga Esquerra De L'Eixample,Eixample,Entire Home Apt,5,2,3,5,"TV,Internet,Wifi,Air conditioning,Kitchen,Paid parking off premises,Doorman,Elevator,Indoor fireplace,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Host greets you",1040.0,208.0,5,1125,True,6,24,80.0,7,53,16,74,276,89,102,2014-03-15,2018-03-08,86.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,205.0,Spain,Barcelona,2018-04-12,False,52.0,Barcelona_Eixample_L'Antiga Esquerra De L'Eixample
489,1728329,Stylish Loft Ii In The Heart Of Bcn,New Loft Of 45 M2 In A Privileged Area Of Barcelona Located In The Heart Of The City Close To The Arc De Triomphe And Only 5 Minutes From Places Like Plaza Catalunya Paseo De Gracia The Cathedral El Borne La Sagrada Familia Gothic Quarter On The Other Hand You Can Enjoy The Barcelona Beach In Walking Just 10 Minutes The Loft Has A Large And Bright Space Consists Of A Fully Equipped Kitchen With Tea Machine Toast Coffee Machine Washing Machine There Is A Double Bed A Sofa With Sheet Sets And Website Hidden By Airbnb Has Air Conditioning And Heating Free Wifi Service And A Terrace We Have A Baby Bed New Building With Elevator The Area Has Many Shops Restaurants Bus Station Subway L1 Arc De Triomf Quiet And Safe Neighborhood Smoking Is Allowed But Not Inside The Loft Please You Can Do It In The Balcony The Turist Tax Is Included In The Total Price I Will Help You As Much As I Can Thanks Tourist Tax Is Included In The Price Phone Number Hidden By,1820272,El Fort Pienc,Eixample,Entire Home Apt,2,1,1,1,"TV,Internet,Wifi,Air conditioning,Kitchen,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Crib,Hot water,Host greets you,Paid parking on premises",600.0,300.0,2,1125,True,21,9,30.0,28,32,39,51,237,128,414,2013-11-06,2020-03-01,95.0,10.0,9.0,10.0,10.0,10.0,9.0,9.8,535.0,Spain,Barcelona,2020-03-16,False,52.0,Barcelona_Eixample_El Fort Pienc
490,1750838,Apartamento Tringulo Del Arte,Comfortable Apartment 48 M2 Within The So-Called Triangle Of Art Museums Reina Sofa Thyssen-Bornemisza And El Prado Ideal For Weekend Getaways Or Full Weeks In A Fun Neighborhood And Very Well Connected It Accommodates Two People Comfortably Comfortable Apartment 48 M2 Within The So-Called Triangle Of Art Museums Reina Sofa Thyssen And El Prado Ideal For Weekends Or Four Days Maximum In A Fun Neighborhood And Very Well Connected The Apartment Is Located On The Fourth Floor Without Elevator But The Stairs Are Really Comfortable To Climb The Apartment Is In A Building Of About 100 Years Inscribed In The Catalog Of Protected Buildings Of The City Of Madrid And In A Neighborhood That Already Existed In The 16Th Century So If You Want To Enjoy The Experience Of Staying In A Place With So Much History My Apartment Is A Good Choice It Has Nearby Metro Stops A Short Distance From Atocha Station Where Buses From Barajas Airport Also Arrive The Apartment Has A Room Wi,9210324,Embajadores,Centro,Entire Home Apt,2,1,1,1,"TV,Internet,Wifi,Air conditioning,Kitchen,Smoking allowed,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Host greets you,Paid parking on premises",370.0,185.0,2,4,True,7,23,76.66666666666667,37,23,61,29,336,29,105,2014-04-22,2018-04-23,96.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,212.0,Spain,Madrid,2018-05-14,False,56.0,Madrid_Centro_Embajadores
491,1753979,Gran Va Centre Nice Loft Terrace,Well Equipped Studio With A 35 M2 Lovely Terrace In The Very Heart Of Madrid This Is A Large And Spacious Studio With A Terrace In The Very Centre Of Madrid Which Accommodates Up To Three People This Modern Flat Is Equipped With A Main Bed Extra Bed If Needed Kitchen And Bathroom The Living Area Is Large And Welcoming Featuring A Double Door Balcony And A 35 M2 Terrace Ideal For Entertaining The Apartment Is Well Heated Yet Offers An Abundance Of Windows Allowing For Remarkable Air Flow And Natural Lighting Please Send Me A Few Words About You Just Those Things You Would Want To Know About People That You Want To Take To Your Home I Truly Believe That My Home Represents The Madrid Experience Exceptionally Well Though Staying Home And Enjoying The Comforts Of The Flat Are A Formidable Option All Of Madrid'S Eclectic Charm Is Literally At Your Doorstep The Flat Is Walking Distance From Madrid Most Renowned Attractions And Museums The Area Offers A Lot Of Well Known Estab,3488397,Sol,Centro,Entire Home Apt,3,1,1,1,"TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Heating,Family/kid friendly,Washer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop-friendly workspace,Private entrance,Bathtub,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Patio or balcony,Garden or backyard,Luggage dropoff allowed,Long term stays allowed,Host greets you,Full kitchen",660.0,220.0,2,1125,True,0,30,100.0,10,50,40,50,126,239,409,2014-01-06,2020-03-16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,514.0,Spain,Madrid,2020-07-17,False,72.0,Madrid_Centro_Sol
492,1755419,Apartamento Con Piscina En L'Escala,Lugares De Inters Increbles Vistas Restaurantes Y Comida Actividades En Familia La Playa Y Vida Nocturna Te Va A Encantar Mi Espacio Por El Espacio Acogedor Y La Ubicacin Mi Alojamiento Es Bueno Para Parejas Aventureros Viajeros De Negocios Y Familias Con Hijos El Acojedor Apartamento De 57M2 Cuenta Con Una Habitacin Doble Con Cama De Matrimonio Con Armario Empotrado Y Un Bao Completo Con Baera Y Todos Los Sanitarios Asimismo Cuenta Con Una Cocina Independiente Equipada Con Los Electrodomsticos Bsicos Y Un Saln Comedor Con Un Sof-Cama De Matrimonio Muy Cmodo En El Mismo Saln-Comedor Hay Una Mampara Divisoria Que En Caso De Necesitar Una Segunda Habitacin Puede Cerrarse La Mampara Y Queda Como Una Perfecta Habitacin Con Ventana Por Otro Lado El Saln Comedor Tiene Acceso A Un Balcn Cuadrado Donde Hay Una Pequea Mesa Redonda Y Caben 4 Personas Sentadas La Finca Tiene Piscina Y Espacios Ajardinados La Zona Es Muy Tranquila Y Tiene A 3 Minutos A Pie E,8923604,L'Escala,,Entire Home Apt,4,1,1,2,"TV,Pool,Kitchen,Smoking allowed,Pets allowed,Free street parking,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Pack �n Play/travel crib,Hot water,Long term stays allowed,Host greets you,Paid parking on premises",990.0,247.5,7,1125,True,0,30,100.0,0,60,0,90,273,92,0,,,,,,,,,,,,Spain,Girona,2019-09-30,False,45.0,Girona_L'Escala
493,1756975,Chic Cheap,Hola Welcome To Barcelona Located In One Of The Best Locations Of Barcelona Next To The Traditional Neighborhood Of Sant Andreu And Yet So Close To The Fabra I Puig Avenue Which Is One Of The Most Enchanting Commercial Boulevards Of Barcelona Located In One Of The Best Locations Of Barcelona Next To The Traditional Neighborhood Of Sant Andreu And Yet So Close To The Fabra I Puig Avenue Which Is One Of The Most Enchanting Commercial Boulevards Of Barcelona Full Of Delicatessen Shops Nice Fruit Stores And Organic Markets In Addition The Underground Is Just By The Corner And Takes You Straight To The Very Center In Only 12 Minutes By Staright Line Scroll The Pictures And See The Atached Metro Map 8 Minutes To Sagrada Famila And 16 Minutes To The Beach You'Ll Be Really Well Connected The Apartment Has Two Double Bedrooms Living Room Large Bathroom With Bath-Tube Spacious Fully Equipped Kitchen Where Four People Can Comfortably Eat Spacious Dressing Room Where To Save Al,8965423,Vilapicina I La Torre Llobeta,Nou Barris,Entire Home Apt,5,1,2,4,"Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",800.0,160.0,3,1125,,4,26,86.66666666666667,10,50,31,59,38,327,38,2013-10-17,2016-11-28,97.0,10.0,10.0,10.0,10.0,9.0,10.0,9.8,97.0,Spain,Barcelona,2017-01-04,False,40.0,Barcelona_Nou Barris_Vilapicina I La Torre Llobeta
494,1768203,Just In City Center - Lavapis,A Cozy Apartment With Everything You Need To Be In The Center Of Madrid Bring Just Your Clothes You Will Not Need Anything Else And If So Please Contact Me In The District With More Restaurants And Cultural Offer Of Madrid Just Come And Enjoy It Is An Ideal Apartment For Four People Maximum It Has An Excellent Sofa-Bed In The Living Even More Comfortable Than The Double Bed In The Bedroom Available Wifi Inside The House You Will Find All Kind Of Utensils And Amenities Especially In The Kitchen You Will Have Got - Linen Duvets And Blankets Towels - Personal And Home Hygiene Products Washing Machine - Essential And Non-Perishable Food Microwave And Gril Oven - Kettle Italian Coffee Machine Teas And Coffees - Dvd Tv Computer Console Stereo With Usb Connection And Music In Bathroom And Bedroom - Welcome Present Besides Dvd Tv Computer Console Stereo With Usb Connection And Music In Bathroom And Bedroom You Can Ask Us For A Professional Shiatsu Thera,9290112,Embajadores,Centro,Entire Home Apt,4,1,1,2,"TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",550.0,137.5,3,365,,5,25,83.33333333333334,9,51,9,81,9,356,86,2013-12-16,2017-03-28,96.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,213.0,Spain,Madrid,2017-04-08,True,40.0,Madrid_Centro_Embajadores
495,1783966,R 111 Lovely Country House With Pool,Special Prices Up To 8 People Main House Not Include The Annex For 2 People - Ask 20 Off Beautiful Country House Located On The Outskirts Of Alcudia In The North Of Mallorca The House Is Divided Into Two Floors Which Are Distributed Four Spacious Bedrooms 3 Bathrooms A Cozy Lounge And A Modern Kitchen The House Is Located In A Valley And Has Views Of The Mountains And Countryside The Equipment And The Finished Of The House Are Top Quality It Is A Newly Built House Very Complete At All Levels Minimalist Inside Typical Mallorcan Style And Stone On The Exterior Two Of The Rooms In The House Have A Flat Screen Tv In Addition Textiles And Materials That Make The House Are Comparable To Those Offered By Luxury Hotels This House With Its Large Pool And Chill-Out Area Balinese Style It Is Like A Perfect Way To Spend A Fantastic Holiday In Mallorca,5558099,Alcdia,,Entire Home Apt,10,4,5,8,"TV,Cable TV,Internet,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials",2800.0,280.0,7,1125,True,16,14,46.666666666666664,16,44,16,74,205,160,0,,,,,,,,,,,,Spain,Mallorca,2018-10-17,False,47.0,Mallorca_Alcdia
496,1799258,Costabravaforrent Masferrer 7 Up To 4,Apartment Located In The Old Town Just 300 Meters From The Beach It Has No Lift Apartment Located In The Old Town Just 300 Meters From The Beach It Has No Lift The Apartment Is On The Fourth Floor Of The Building It Has A Living Area Of 45 Sqm With A Terrace Of 12 Sqm And A Balcony Of 5 Sqm It Is Suitable For Up To Four People All The Rooms Except The Bathroom Have External Aspects And Afford Plenty Of Light And Sun It Consists Of Two Double Bedrooms One With A Double Bed And Another With A Bank Beds A Bathroom With A Little Bath A Small Living Room An Equipped Kitchen Except For The Dishwasher A Terrace Overlooking The Village The Church And The Sea And The Bedrooms' Balcony Bed Sizes Double 135X180 Singles 80X180 2 Stationement Inclus Ouvert Du 1Er Juin Au 30 Septembre 150 Mtres De L'Appartement The Day Of Arrival Our Office Street Migdia Number 8 Albons 17136 Opening Times From 4Pm To 9 Pm Others Please Contact Us Costabravaforrent Masferrer 7,4208003,L'Escala,,Entire Home Apt,4,1,2,3,"TV,Wifi,Kitchen,Free parking on premises,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Hot water,Luggage dropoff allowed,Long term stays allowed,Host greets you,Paid parking on premises",1010.0,252.5,2,21,True,20,10,33.33333333333333,50,10,80,10,171,194,7,2014-05-12,2018-08-29,97.0,9.0,9.0,10.0,10.0,10.0,10.0,9.6,12.0,Spain,Girona,2019-03-30,False,30.0,Girona_L'Escala
497,1803679,Modern Villa In Son Baulo Residential Area Of Can Picafort Just 300 Meters From The Sea,Modern Villa In Son Baul Residential Area Of Can Picafort Just 300 Meters From The Beach Of Son Baul It Has 400 M Of Garden With Tipycal Mediterranean Plants Swimming Pool And Outdoor Shower Bbq Wifi Heating And Air Conditioning Modern Villa In Son Baul Residential Area Of Can Picafort Just 300 Meters From The Beach Of Son Baul It Has 400 M Of Garden With Tipycal Mediterranean Plants Swimming Pool And Outdoor Shower Bbq Wifi Heating And Air Conditioning The Entrance To The House Is Through The Garden On The Ground Floor There Is A Large Living Room Front And Rear Covered Terraces One Bedroom The Kitchen One Bathroom And Laundry Room On The First Floor There Are Three Bedrooms And Two Bathrooms One En Suite And Spacious Terraces On Both Sides All Rooms Are Well Lit By Large Windows Overlooking The Garden By The Front Of The House There Is A Fishpond And The Area Behind The House Is Quieter Where We Find The Swimimng Pool Barbecue And Garden Decorate,8864750,Santa Margalida,,Entire Home Apt,8,4,4,5,"TV,Cable TV,Internet,Wifi,Air conditioning,Pool,Kitchen,Hot tub,Indoor fireplace,Heating,Family/kid friendly,Washer,Essentials,24-hour check-in,Hair dryer,Iron,Bathtub,High chair,Crib",2200.0,275.0,7,1125,True,28,2,6.666666666666667,45,15,56,34,218,147,3,2014-08-24,2016-08-13,93.0,10.0,9.0,10.0,10.0,10.0,8.0,9.8,4.0,Spain,Mallorca,2020-04-23,True,44.0,Mallorca_Santa Margalida
499,1808014,Centro Malaver 23,Apartamento Amplio Ideal Para Showrooms Y Pequeos Eventos Intimos Mejore Sus Relaciones Comerciales Con Su Mejor Toque Personal Estamos A Su Disposicin Edificio Del Siglo Xviii Totalmente Rehabilitado Pueden Alojarse 5 Personas Comodamente 6 Personas A Consultar Apartamento De 75 M2 Primer Piso Exterior Con Un Estupendo Saln De 20 M2 Con Dos Balcones A La Calle Y Techo Alto Dos Dormitorios Con Cama Doble Cuarto De Aseo Cuarto De Bao Cocina Independiete No Ascensor A La Entrega De Llaves Y Todo Lo Que Necesiten Estamos A Su Disposicin El Barrio Es Muy Popular Y Muy Sevillano El Transporte Pblico Es Eficiente Y La Parada Mas Cercana Est En La Calle Feria A Escasos 50 Metros Del Apartamento El Aparcamiento Es Muy Difcil En Esta Zona,9475597,Feria,Casco Antiguo,Entire Home Apt,4,2,2,4,"TV,Wifi,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron",800.0,200.0,2,1125,True,11,19,63.33333333333333,24,36,46,44,316,49,11,2014-12-25,2019-03-10,93.0,10.0,10.0,10.0,9.0,10.0,10.0,9.8,21.0,Spain,Sevilla,2019-03-28,True,30.0,Sevilla_Casco Antiguo_Feria
