id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
10564,38,admin.,married,secondary,False,0.0,True,False,telephone,16,jul,284,8,-1,0,new_marketing_client,False
10565,44,technician,divorced,secondary,False,314.0,True,False,undefined_contact_type,12,aug,18,1,651,1,success,False
10566,43,admin.,married,secondary,False,2.0,True,True,cellular,22,jul,254,1,-1,0,new_marketing_client,False
10567,48,blue-collar,divorced,primary,False,2677.0,False,False,undefined_contact_type,20,jun,23,3,-1,0,new_marketing_client,False
10568,35,admin.,single,secondary,False,855.0,True,False,undefined_contact_type,12,may,241,3,-1,0,new_marketing_client,False
10569,49,services,married,tertiary,False,411.0,False,False,telephone,14,may,9,6,-1,0,new_marketing_client,False
10570,33,unemployed,single,tertiary,False,4874.0,False,False,telephone,22,feb,363,2,-1,0,new_marketing_client,False
10571,77,not_provided,married,not_provided,False,397.0,False,False,telephone,8,nov,207,1,185,3,success,False
10572,56,housemaid,divorced,primary,False,61.0,False,False,cellular,2,jun,144,1,-1,0,new_marketing_client,False
10573,33,admin.,married,secondary,False,177.0,True,False,cellular,11,may,100,1,-1,0,new_marketing_client,False
10574,44,admin.,single,secondary,False,985.0,True,True,cellular,11,may,9,7,325,19,failure,False
10575,40,admin.,married,secondary,False,767.0,True,False,cellular,6,feb,168,1,-1,0,new_marketing_client,False
10576,55,blue-collar,divorced,secondary,False,496.0,False,True,cellular,28,jul,93,4,-1,0,new_marketing_client,False
10577,31,management,married,tertiary,False,459.0,False,False,cellular,28,aug,13,14,-1,0,new_marketing_client,False
10578,42,services,married,not_provided,False,1340.0,False,True,cellular,30,jul,88,5,-1,0,new_marketing_client,False
10579,45,entrepreneur,divorced,secondary,False,1187.0,False,True,cellular,20,nov,157,1,-1,0,new_marketing_client,False
10580,38,admin.,single,secondary,False,4023.0,False,False,undefined_contact_type,11,jun,339,2,-1,0,new_marketing_client,False
10581,32,admin.,single,secondary,False,184.0,True,False,undefined_contact_type,8,may,230,4,-1,0,new_marketing_client,False
10582,35,management,single,tertiary,False,688.0,False,False,cellular,2,feb,504,1,-1,0,new_marketing_client,False
10583,70,retired,married,secondary,False,2064.0,False,False,cellular,22,oct,334,1,-1,0,new_marketing_client,False
10584,41,technician,married,secondary,False,862.0,False,False,cellular,18,nov,474,2,-1,0,new_marketing_client,False
10585,27,blue-collar,single,secondary,False,137.0,False,True,cellular,25,jul,359,1,-1,0,new_marketing_client,False
10586,56,entrepreneur,married,tertiary,False,51439.0,False,True,cellular,8,jul,325,1,-1,0,new_marketing_client,False
10587,59,management,divorced,tertiary,False,893.0,True,False,cellular,16,apr,206,4,-1,0,new_marketing_client,False
10588,31,management,married,tertiary,False,607.0,False,False,cellular,27,aug,200,5,-1,0,new_marketing_client,False
10589,59,retired,married,primary,False,5521.0,True,True,undefined_contact_type,13,may,94,1,-1,0,new_marketing_client,False
10590,32,management,single,tertiary,False,1966.0,False,False,cellular,18,aug,176,3,-1,0,new_marketing_client,False
10591,37,technician,single,secondary,False,363.0,True,False,cellular,21,nov,39,4,182,3,failure,False
10592,59,retired,divorced,not_provided,False,-49.0,True,False,undefined_contact_type,13,may,248,2,-1,0,new_marketing_client,False
10593,51,technician,married,tertiary,False,1533.0,False,False,undefined_contact_type,18,jun,242,2,-1,0,new_marketing_client,False
10594,42,blue-collar,married,primary,False,250.0,True,False,undefined_contact_type,4,jun,46,16,-1,0,new_marketing_client,False
10595,38,admin.,divorced,secondary,False,407.0,True,True,cellular,19,aug,89,1,-1,0,new_marketing_client,False
10596,35,technician,divorced,secondary,False,3549.0,True,False,cellular,13,aug,250,4,-1,0,new_marketing_client,False
10597,42,blue-collar,married,primary,False,0.0,True,True,cellular,7,may,209,2,-1,0,new_marketing_client,False
10598,43,technician,single,tertiary,False,1017.0,True,False,undefined_contact_type,19,may,257,2,-1,0,new_marketing_client,False
10599,31,management,married,tertiary,False,2652.0,False,False,cellular,25,aug,9,9,-1,0,new_marketing_client,False
10600,56,blue-collar,married,primary,False,2442.0,False,True,cellular,18,aug,111,7,-1,0,new_marketing_client,False
10601,43,management,married,tertiary,False,0.0,True,False,cellular,7,may,240,3,293,5,failure,False
10602,39,management,married,tertiary,False,0.0,False,False,cellular,29,aug,94,2,-1,0,new_marketing_client,False
10603,52,blue-collar,married,secondary,False,665.0,True,False,undefined_contact_type,15,may,57,4,-1,0,new_marketing_client,False
10604,32,services,single,secondary,False,-1139.0,True,False,cellular,7,jul,201,1,-1,0,new_marketing_client,False
10605,37,self-employed,married,secondary,False,3396.0,False,False,cellular,18,aug,69,6,-1,0,new_marketing_client,False
10606,35,entrepreneur,married,tertiary,False,542.0,True,True,undefined_contact_type,27,may,591,5,-1,0,new_marketing_client,False
10607,39,services,divorced,secondary,False,1957.0,True,True,cellular,20,nov,47,1,-1,0,new_marketing_client,False
10608,44,self-employed,married,secondary,False,304.0,True,False,telephone,9,feb,15,5,-1,0,new_marketing_client,False
10609,41,entrepreneur,married,secondary,False,353.0,False,False,cellular,19,nov,90,2,-1,0,new_marketing_client,False
10610,26,student,single,tertiary,False,13107.0,True,False,cellular,27,may,112,2,-1,0,new_marketing_client,False
10611,50,admin.,married,secondary,False,1138.0,True,True,cellular,31,jul,73,8,-1,0,new_marketing_client,False
10612,33,technician,married,secondary,False,0.0,True,True,cellular,19,nov,163,2,-1,0,new_marketing_client,False
10613,26,services,married,secondary,False,199.0,False,False,cellular,24,jul,139,6,-1,0,new_marketing_client,False
10614,31,admin.,single,tertiary,False,383.0,False,True,cellular,6,feb,119,1,214,1,failure,False
10615,56,admin.,divorced,primary,False,0.0,False,True,cellular,10,jul,542,1,-1,0,new_marketing_client,False
10616,40,blue-collar,married,secondary,False,1844.0,True,False,cellular,11,may,231,1,-1,0,new_marketing_client,False
10617,27,technician,single,secondary,False,42.0,False,False,cellular,28,jan,251,1,-1,0,new_marketing_client,False
10618,41,technician,married,secondary,False,1788.0,False,False,cellular,28,aug,222,1,-1,0,new_marketing_client,False
10619,78,retired,married,primary,False,680.0,False,False,telephone,24,may,838,1,89,9,failure,False
10620,60,housemaid,married,primary,False,517.0,False,False,undefined_contact_type,12,jun,1178,3,-1,0,new_marketing_client,False
10621,46,management,married,tertiary,False,3.0,False,False,cellular,18,aug,92,4,-1,0,new_marketing_client,False
10622,25,blue-collar,single,primary,False,17.0,True,False,undefined_contact_type,13,may,97,2,-1,0,new_marketing_client,False
10623,30,management,married,tertiary,False,-328.0,True,False,undefined_contact_type,14,may,242,5,-1,0,new_marketing_client,False
10624,37,self-employed,divorced,tertiary,False,1513.0,False,False,undefined_contact_type,30,may,510,1,-1,0,new_marketing_client,False
10625,45,blue-collar,married,secondary,False,603.0,False,False,cellular,22,may,204,1,-1,0,new_marketing_client,False
10626,31,management,single,tertiary,False,307.0,False,False,cellular,21,nov,86,2,-1,0,new_marketing_client,False
10627,35,technician,married,tertiary,False,22.0,False,False,cellular,11,aug,109,1,-1,0,new_marketing_client,False
10628,47,management,married,tertiary,False,0.0,False,False,undefined_contact_type,5,jun,265,2,-1,0,new_marketing_client,False
10629,55,services,married,secondary,False,283.0,True,False,undefined_contact_type,19,may,156,1,-1,0,new_marketing_client,False
10630,28,self-employed,single,tertiary,False,5215.0,False,False,cellular,2,jun,673,1,-1,0,new_marketing_client,False
10631,37,blue-collar,single,secondary,False,847.0,False,False,undefined_contact_type,20,jun,54,1,-1,0,new_marketing_client,False
10632,34,student,single,not_provided,False,5827.0,False,False,cellular,17,nov,97,2,-1,0,new_marketing_client,False
10633,45,blue-collar,single,secondary,False,0.0,True,False,cellular,16,oct,283,1,165,3,failure,False
10634,35,blue-collar,single,primary,False,-759.0,True,False,cellular,31,jul,142,2,-1,0,new_marketing_client,False
10635,32,technician,divorced,tertiary,False,267.0,False,False,cellular,26,may,128,1,-1,0,new_marketing_client,False
10636,26,student,single,not_provided,False,2503.0,False,False,cellular,30,apr,121,1,63,2,failure,False
10637,47,blue-collar,married,secondary,False,3630.0,True,False,undefined_contact_type,14,may,133,4,-1,0,new_marketing_client,False
10638,33,technician,married,secondary,False,218.0,True,True,telephone,2,mar,169,4,-1,0,new_marketing_client,False
10639,42,management,single,tertiary,False,1146.0,True,False,undefined_contact_type,15,may,98,2,-1,0,new_marketing_client,False
10640,31,unemployed,single,not_provided,False,167.0,False,False,cellular,20,nov,316,1,-1,0,new_marketing_client,False
10641,30,blue-collar,single,secondary,True,447.0,False,False,cellular,19,nov,426,2,189,6,failure,False
10642,40,management,single,secondary,False,10378.0,True,False,cellular,17,nov,523,3,-1,0,new_marketing_client,False
10643,52,management,married,tertiary,False,-2712.0,True,True,cellular,2,apr,253,1,-1,0,new_marketing_client,False
10644,48,admin.,married,secondary,False,191.0,True,False,cellular,5,feb,238,3,-1,0,new_marketing_client,False
10645,36,blue-collar,divorced,primary,False,17.0,True,False,cellular,16,jul,329,1,-1,0,new_marketing_client,False
10646,36,blue-collar,single,secondary,False,2235.0,True,False,cellular,20,nov,287,2,-1,0,new_marketing_client,False
10647,47,blue-collar,married,primary,False,292.0,False,True,telephone,28,jul,210,3,-1,0,new_marketing_client,False
10648,31,technician,single,secondary,False,433.0,False,False,cellular,11,aug,1504,2,-1,0,new_marketing_client,False
10649,60,retired,married,primary,False,364.0,True,False,undefined_contact_type,6,may,631,2,-1,0,new_marketing_client,False
10650,49,blue-collar,married,secondary,False,30.0,True,False,undefined_contact_type,5,may,135,4,-1,0,new_marketing_client,False
10651,41,technician,married,secondary,False,335.0,False,False,cellular,18,aug,169,3,-1,0,new_marketing_client,False
10652,67,management,married,secondary,False,1287.0,False,False,cellular,2,feb,511,1,-1,0,new_marketing_client,False
10653,35,technician,married,secondary,False,128.0,False,True,cellular,29,jan,456,1,205,2,other,False
10654,34,management,married,tertiary,False,133.0,True,False,undefined_contact_type,8,may,65,1,-1,0,new_marketing_client,False
10655,49,technician,married,tertiary,False,-888.0,False,True,cellular,21,jul,298,1,-1,0,new_marketing_client,False
10656,33,management,divorced,tertiary,True,280.0,False,True,cellular,18,nov,155,1,-1,0,new_marketing_client,False
10657,37,blue-collar,divorced,secondary,False,719.0,True,False,cellular,13,may,118,1,365,1,failure,False
10658,29,admin.,single,secondary,False,1261.0,False,False,cellular,5,feb,605,1,-1,0,new_marketing_client,False
10659,53,housemaid,married,primary,False,1903.0,False,False,undefined_contact_type,5,jun,827,1,-1,0,new_marketing_client,False
10660,36,technician,married,tertiary,False,202.0,False,False,cellular,1,jun,206,1,192,1,failure,False
10661,54,not_provided,married,not_provided,False,390.0,False,False,cellular,20,aug,68,5,-1,0,new_marketing_client,False
10662,55,blue-collar,divorced,not_provided,False,103.0,True,False,cellular,21,jul,769,3,-1,0,new_marketing_client,False
10663,38,blue-collar,married,primary,False,362.0,True,False,undefined_contact_type,8,may,100,5,-1,0,new_marketing_client,False
10664,50,blue-collar,married,secondary,False,907.0,False,True,cellular,16,jul,68,1,-1,0,new_marketing_client,False
10665,50,entrepreneur,married,primary,False,199.0,False,False,cellular,11,may,228,2,363,2,failure,False
10666,35,management,married,tertiary,False,4943.0,True,False,cellular,18,nov,295,1,124,2,failure,False
10667,35,management,single,tertiary,False,6659.0,True,False,undefined_contact_type,21,may,83,1,-1,0,new_marketing_client,False
10668,51,retired,single,tertiary,False,730.0,True,False,undefined_contact_type,18,nov,287,2,-1,0,new_marketing_client,False
10669,34,technician,single,secondary,False,664.0,True,True,cellular,11,may,88,2,343,2,other,False
10670,28,blue-collar,single,primary,False,442.0,False,False,cellular,30,jan,157,2,-1,0,new_marketing_client,False
10671,57,management,married,secondary,False,7162.0,False,False,cellular,17,nov,83,1,-1,0,new_marketing_client,False
10672,38,entrepreneur,married,secondary,False,61.0,True,True,undefined_contact_type,28,may,170,5,-1,0,new_marketing_client,False
10673,41,retired,single,primary,False,2579.0,False,False,cellular,13,oct,213,1,-1,0,new_marketing_client,False
10674,38,blue-collar,single,primary,False,1583.0,True,False,cellular,15,may,386,1,-1,0,new_marketing_client,False
10675,54,technician,single,secondary,False,224.0,False,False,cellular,5,aug,134,2,-1,0,new_marketing_client,False
10676,52,technician,married,secondary,False,851.0,False,False,undefined_contact_type,17,jun,87,2,-1,0,new_marketing_client,False
10677,35,housemaid,married,tertiary,False,2880.0,False,False,cellular,29,jan,42,1,-1,0,new_marketing_client,False
10678,40,admin.,married,secondary,False,1597.0,True,False,undefined_contact_type,30,may,633,1,-1,0,new_marketing_client,False
10679,39,technician,divorced,tertiary,False,0.0,True,False,cellular,2,jun,72,1,-1,0,new_marketing_client,False
10680,35,management,divorced,tertiary,False,771.0,True,True,cellular,18,aug,221,5,-1,0,new_marketing_client,False
10681,41,management,married,tertiary,False,30.0,False,False,cellular,19,aug,171,7,-1,0,new_marketing_client,False
10682,33,technician,married,secondary,False,346.0,True,True,cellular,24,jul,379,1,-1,0,new_marketing_client,False
10683,25,admin.,single,secondary,False,184.0,False,True,telephone,11,jul,437,7,-1,0,new_marketing_client,False
10684,34,management,married,tertiary,False,580.0,True,False,cellular,10,jul,380,1,-1,0,new_marketing_client,False
10685,28,blue-collar,single,not_provided,False,913.0,True,False,undefined_contact_type,27,may,580,2,-1,0,new_marketing_client,False
10686,41,admin.,divorced,secondary,False,1967.0,True,False,cellular,18,may,115,1,341,1,failure,False
10687,29,student,single,not_provided,False,2929.0,False,False,cellular,11,aug,91,1,-1,0,new_marketing_client,False
10688,38,technician,single,secondary,False,103.0,True,False,cellular,2,feb,159,1,187,3,failure,False
10689,39,blue-collar,married,secondary,False,661.0,True,False,cellular,3,feb,84,4,267,4,failure,False
10690,58,retired,married,secondary,False,19.0,False,True,cellular,15,jul,106,3,-1,0,new_marketing_client,False
10691,36,self-employed,single,tertiary,False,258.0,False,False,cellular,5,feb,230,1,-1,0,new_marketing_client,False
10692,46,management,divorced,secondary,False,361.0,True,False,undefined_contact_type,19,may,86,7,-1,0,new_marketing_client,False
10693,36,management,married,secondary,False,1898.0,True,True,undefined_contact_type,30,may,233,1,-1,0,new_marketing_client,False
10694,59,management,divorced,tertiary,False,0.0,False,False,telephone,30,jul,196,3,-1,0,new_marketing_client,False
10695,36,technician,married,secondary,False,3579.0,False,False,cellular,14,aug,308,2,-1,0,new_marketing_client,False
10696,34,housemaid,married,tertiary,False,1265.0,True,False,undefined_contact_type,6,jun,397,3,-1,0,new_marketing_client,False
10697,29,technician,single,tertiary,False,940.0,True,False,cellular,15,may,757,1,330,1,failure,False
10698,39,blue-collar,married,secondary,False,854.0,True,True,cellular,6,may,181,1,-1,0,new_marketing_client,False
10699,32,self-employed,married,tertiary,False,1464.0,False,False,telephone,14,aug,133,2,-1,0,new_marketing_client,False
10700,29,services,married,secondary,False,3748.0,False,False,cellular,28,may,322,3,-1,0,new_marketing_client,False
10701,53,technician,married,primary,False,6839.0,True,False,cellular,19,nov,77,1,-1,0,new_marketing_client,False
10702,29,blue-collar,married,primary,False,-235.0,True,False,cellular,22,jul,189,1,-1,0,new_marketing_client,False
10703,44,management,single,tertiary,True,12.0,True,False,cellular,19,nov,126,2,-1,0,new_marketing_client,False
10704,28,student,single,tertiary,False,61.0,True,False,cellular,16,jul,401,8,-1,0,new_marketing_client,False
10705,37,technician,married,tertiary,False,0.0,False,False,cellular,28,aug,76,1,-1,0,new_marketing_client,False
10706,45,management,divorced,tertiary,False,6269.0,True,False,cellular,29,jul,20,2,-1,0,new_marketing_client,False
10707,39,blue-collar,married,secondary,False,142.0,False,True,cellular,14,jul,424,4,-1,0,new_marketing_client,False
10708,34,services,married,secondary,False,24.0,True,False,undefined_contact_type,28,may,124,1,-1,0,new_marketing_client,False
10709,32,blue-collar,married,not_provided,False,1267.0,True,False,cellular,18,may,66,2,-1,0,new_marketing_client,False
10710,40,services,married,secondary,False,2346.0,False,False,undefined_contact_type,16,jun,182,3,-1,0,new_marketing_client,False
10711,30,technician,single,secondary,False,133.0,True,False,cellular,29,jan,113,2,-1,0,new_marketing_client,False
10712,55,management,married,tertiary,False,16786.0,False,False,cellular,18,nov,90,1,-1,0,new_marketing_client,False
10713,50,management,married,tertiary,False,400.0,False,False,cellular,13,aug,343,2,-1,0,new_marketing_client,False
10714,45,admin.,married,not_provided,False,2033.0,False,False,cellular,28,may,48,4,-1,0,new_marketing_client,False
10715,54,management,married,tertiary,False,1938.0,True,False,telephone,31,jul,81,7,-1,0,new_marketing_client,False
10716,37,admin.,married,secondary,True,0.0,False,False,undefined_contact_type,9,jun,89,1,-1,0,new_marketing_client,False
10717,40,entrepreneur,married,tertiary,False,-164.0,False,False,cellular,7,may,87,1,-1,0,new_marketing_client,False
10718,39,management,married,tertiary,False,1241.0,True,False,cellular,5,jun,138,2,-1,0,new_marketing_client,False
10719,59,entrepreneur,married,primary,False,0.0,False,False,undefined_contact_type,19,jun,239,1,-1,0,new_marketing_client,False
10720,40,technician,married,secondary,False,214.0,False,False,cellular,25,aug,59,6,-1,0,new_marketing_client,False
10721,48,management,single,tertiary,False,399.0,False,True,cellular,7,aug,126,1,-1,0,new_marketing_client,False
10722,73,retired,married,primary,False,1388.0,False,False,cellular,20,jul,146,3,190,3,success,False
10723,28,self-employed,single,tertiary,False,805.0,False,False,cellular,12,nov,116,5,170,2,failure,False
10724,50,services,single,secondary,False,1716.0,True,False,cellular,7,apr,272,1,-1,0,new_marketing_client,False
10725,35,unemployed,married,secondary,False,2228.0,False,False,undefined_contact_type,19,jun,461,2,-1,0,new_marketing_client,False
10726,45,services,single,secondary,False,1515.0,False,False,undefined_contact_type,20,jun,14,4,-1,0,new_marketing_client,False
10727,51,self-employed,married,secondary,False,44.0,True,True,telephone,21,jul,79,1,-1,0,new_marketing_client,False
10728,47,admin.,single,primary,False,683.0,False,False,cellular,20,nov,101,1,-1,0,new_marketing_client,False
10729,54,blue-collar,divorced,not_provided,False,-473.0,True,False,cellular,14,may,239,1,351,2,failure,False
10730,54,services,married,secondary,False,4482.0,True,False,undefined_contact_type,20,may,97,2,-1,0,new_marketing_client,False
10731,35,blue-collar,married,secondary,False,911.0,True,False,cellular,20,nov,434,2,181,5,other,False
10732,74,retired,married,secondary,False,3771.0,False,False,telephone,16,apr,159,1,-1,0,new_marketing_client,False
10733,32,technician,married,secondary,False,1119.0,False,False,cellular,19,nov,371,2,-1,0,new_marketing_client,False
10734,56,management,married,tertiary,False,-6.0,False,False,telephone,31,jul,29,16,-1,0,new_marketing_client,False
10735,57,retired,divorced,secondary,False,-663.0,True,False,cellular,13,may,210,1,351,2,failure,False
10736,33,blue-collar,married,secondary,False,686.0,True,True,telephone,14,may,30,6,343,12,other,False
10737,44,blue-collar,married,primary,False,112.0,True,False,undefined_contact_type,14,may,225,2,-1,0,new_marketing_client,False
10738,30,admin.,divorced,secondary,False,83.0,True,True,undefined_contact_type,6,may,310,1,-1,0,new_marketing_client,False
10739,48,blue-collar,married,primary,False,418.0,True,False,undefined_contact_type,9,may,102,3,-1,0,new_marketing_client,False
10740,38,management,married,secondary,False,3840.0,True,True,cellular,17,nov,62,1,-1,0,new_marketing_client,False
10741,26,management,single,tertiary,False,7628.0,False,False,cellular,1,apr,263,1,-1,0,new_marketing_client,False
10742,24,blue-collar,single,secondary,False,-10.0,True,False,undefined_contact_type,13,may,106,1,-1,0,new_marketing_client,False
10743,28,management,married,secondary,False,3.0,True,False,cellular,14,sep,112,2,24,2,other,False
10744,55,management,married,tertiary,False,1433.0,False,False,undefined_contact_type,12,jun,298,3,-1,0,new_marketing_client,False
10745,40,technician,married,secondary,False,0.0,True,True,cellular,26,jul,105,2,172,1,failure,False
10746,39,management,married,tertiary,False,756.0,True,False,undefined_contact_type,2,jun,268,1,-1,0,new_marketing_client,False
10747,43,services,divorced,secondary,False,313.0,True,False,cellular,8,may,155,2,-1,0,new_marketing_client,False
10748,32,blue-collar,married,secondary,False,4996.0,True,False,undefined_contact_type,20,may,205,2,-1,0,new_marketing_client,False
10749,35,blue-collar,married,secondary,False,74.0,False,False,cellular,23,jul,248,2,-1,0,new_marketing_client,False
10750,53,technician,married,tertiary,False,431.0,True,False,cellular,5,may,55,1,328,1,failure,False
10751,44,unemployed,divorced,secondary,False,522.0,False,False,cellular,7,apr,411,1,-1,0,new_marketing_client,False
10752,42,housemaid,married,primary,False,0.0,False,True,cellular,11,jul,83,2,-1,0,new_marketing_client,False
10753,59,retired,married,tertiary,False,1296.0,False,False,cellular,11,aug,862,11,-1,0,new_marketing_client,False
10754,32,blue-collar,single,secondary,False,435.0,True,False,undefined_contact_type,21,may,373,2,-1,0,new_marketing_client,False
10755,47,blue-collar,married,secondary,False,2128.0,True,False,telephone,17,apr,98,1,-1,0,new_marketing_client,False
10756,30,management,single,secondary,False,-383.0,True,False,cellular,18,may,170,1,-1,0,new_marketing_client,False
10757,38,technician,single,secondary,False,1019.0,True,False,cellular,6,may,249,1,-1,0,new_marketing_client,False
10758,40,blue-collar,single,primary,False,1780.0,False,True,undefined_contact_type,11,jun,114,1,-1,0,new_marketing_client,False
10759,34,management,single,tertiary,False,431.0,False,False,cellular,16,jul,401,1,-1,0,new_marketing_client,False
10760,33,technician,single,tertiary,False,8097.0,False,True,cellular,21,aug,500,2,-1,0,new_marketing_client,False
10761,27,unemployed,single,secondary,False,0.0,True,False,cellular,21,jul,53,6,-1,0,new_marketing_client,False
10762,39,blue-collar,married,secondary,False,138.0,False,False,undefined_contact_type,9,jun,61,2,-1,0,new_marketing_client,False
10763,38,blue-collar,married,secondary,False,292.0,True,True,undefined_contact_type,6,jun,84,2,-1,0,new_marketing_client,False
10764,55,services,married,tertiary,False,606.0,False,True,cellular,18,nov,114,2,-1,0,new_marketing_client,False
10765,59,blue-collar,married,secondary,False,0.0,True,False,undefined_contact_type,5,may,226,1,-1,0,new_marketing_client,False
10766,37,management,married,tertiary,False,26.0,False,False,cellular,17,jun,151,7,62,4,failure,False
10767,38,services,single,secondary,False,322.0,True,False,undefined_contact_type,26,may,61,1,-1,0,new_marketing_client,False
10768,20,admin.,single,secondary,False,336.0,False,True,cellular,5,jun,133,1,-1,0,new_marketing_client,False
10769,51,entrepreneur,married,tertiary,False,36935.0,True,False,cellular,21,nov,41,1,-1,0,new_marketing_client,False
10770,48,admin.,married,not_provided,False,0.0,True,False,cellular,8,may,85,1,168,2,failure,False
10771,36,management,married,tertiary,False,928.0,True,False,cellular,20,apr,239,1,-1,0,new_marketing_client,False
10772,30,management,single,tertiary,False,2.0,False,False,cellular,27,aug,19,21,-1,0,new_marketing_client,False
10773,45,management,married,tertiary,False,2220.0,True,False,cellular,11,jul,128,2,-1,0,new_marketing_client,False
10774,31,blue-collar,divorced,secondary,False,1125.0,False,True,undefined_contact_type,15,may,548,1,-1,0,new_marketing_client,False
10775,40,technician,married,secondary,False,503.0,True,False,undefined_contact_type,14,may,127,3,-1,0,new_marketing_client,False
10776,58,entrepreneur,married,tertiary,False,2920.0,True,False,undefined_contact_type,9,jun,136,1,-1,0,new_marketing_client,False
10777,35,blue-collar,married,primary,False,4319.0,False,False,cellular,16,apr,266,1,-1,0,new_marketing_client,False
10778,42,management,married,tertiary,False,0.0,False,False,cellular,6,aug,81,3,-1,0,new_marketing_client,False
10779,48,blue-collar,married,primary,False,1080.0,True,False,cellular,11,may,197,2,-1,0,new_marketing_client,False
10780,52,technician,single,secondary,False,36.0,True,False,undefined_contact_type,16,may,335,1,-1,0,new_marketing_client,False
10781,30,services,single,tertiary,False,803.0,False,False,cellular,30,apr,243,1,-1,0,new_marketing_client,False
10782,43,blue-collar,married,primary,False,8.0,False,False,telephone,7,jul,245,5,-1,0,new_marketing_client,False
10783,43,blue-collar,married,secondary,False,833.0,False,False,cellular,17,jul,156,1,-1,0,new_marketing_client,False
10784,30,management,single,tertiary,False,3410.0,True,False,cellular,18,may,140,1,-1,0,new_marketing_client,False
10785,46,technician,married,not_provided,False,605.0,True,False,cellular,20,apr,780,2,-1,0,new_marketing_client,False
10786,43,entrepreneur,married,tertiary,False,13342.0,True,False,cellular,18,nov,465,1,-1,0,new_marketing_client,False
10787,36,admin.,married,tertiary,False,586.0,True,False,cellular,28,jan,126,1,-1,0,new_marketing_client,False
10788,42,management,married,tertiary,False,559.0,False,False,cellular,19,aug,88,1,-1,0,new_marketing_client,False
10789,41,blue-collar,married,secondary,False,4910.0,True,False,cellular,3,apr,1090,1,-1,0,new_marketing_client,False
10790,50,management,single,secondary,False,4527.0,True,False,cellular,14,may,140,1,-1,0,new_marketing_client,False
10791,25,blue-collar,single,primary,False,-221.0,True,False,undefined_contact_type,23,may,250,1,-1,0,new_marketing_client,False
10792,36,management,married,tertiary,False,242.0,True,False,cellular,14,may,20,1,-1,0,new_marketing_client,False
10793,59,retired,divorced,primary,False,20.0,False,False,cellular,10,jul,298,1,-1,0,new_marketing_client,False
10794,50,admin.,divorced,secondary,False,797.0,True,False,telephone,25,jul,72,8,-1,0,new_marketing_client,False
10795,45,management,married,primary,False,321.0,True,False,cellular,30,jul,918,4,-1,0,new_marketing_client,False
10796,49,entrepreneur,married,tertiary,False,313.0,True,False,cellular,17,nov,42,2,188,2,failure,False
10797,54,technician,divorced,secondary,False,136.0,False,True,cellular,10,jul,151,4,-1,0,new_marketing_client,False
10798,33,admin.,married,secondary,False,0.0,True,True,cellular,9,jul,160,1,-1,0,new_marketing_client,False
10799,67,technician,married,secondary,False,0.0,False,False,cellular,13,aug,1152,2,188,1,success,False
10800,31,admin.,married,secondary,False,54.0,True,False,cellular,21,nov,226,1,-1,0,new_marketing_client,False
10801,59,blue-collar,divorced,secondary,False,0.0,False,True,cellular,15,jul,237,4,-1,0,new_marketing_client,False
10802,28,admin.,single,tertiary,False,373.0,True,False,cellular,4,feb,126,1,-1,0,new_marketing_client,False
10803,58,management,divorced,tertiary,False,577.0,False,False,undefined_contact_type,15,may,1244,3,-1,0,new_marketing_client,False
10804,30,services,divorced,secondary,False,0.0,False,False,cellular,29,jan,89,1,-1,0,new_marketing_client,False
10805,53,retired,married,secondary,False,1296.0,True,False,undefined_contact_type,17,jun,115,1,-1,0,new_marketing_client,False
10806,51,not_provided,married,not_provided,False,2642.0,False,False,cellular,29,jul,52,6,-1,0,new_marketing_client,False
10807,47,blue-collar,married,secondary,False,3237.0,True,False,undefined_contact_type,15,may,198,3,-1,0,new_marketing_client,False
10808,30,management,single,tertiary,False,1191.0,False,False,cellular,11,aug,381,4,-1,0,new_marketing_client,False
10809,38,management,married,tertiary,False,2278.0,True,True,cellular,13,may,244,1,-1,0,new_marketing_client,False
10810,53,technician,single,secondary,False,-165.0,True,False,cellular,9,jul,89,1,-1,0,new_marketing_client,False
10811,59,retired,married,not_provided,False,178.0,True,False,telephone,11,jul,330,2,-1,0,new_marketing_client,False
10812,57,unemployed,married,tertiary,False,209.0,False,False,undefined_contact_type,19,jun,453,1,-1,0,new_marketing_client,False
10813,36,self-employed,single,tertiary,False,3560.0,False,False,undefined_contact_type,2,jun,409,2,-1,0,new_marketing_client,False
10814,42,blue-collar,married,secondary,False,490.0,True,False,undefined_contact_type,5,may,386,2,-1,0,new_marketing_client,False
10815,56,technician,single,secondary,False,3499.0,True,False,undefined_contact_type,29,may,248,3,-1,0,new_marketing_client,False
10816,38,unemployed,married,secondary,False,995.0,False,False,undefined_contact_type,26,jul,84,1,-1,0,new_marketing_client,False
10817,47,management,married,not_provided,False,1128.0,False,False,cellular,28,jan,65,2,-1,0,new_marketing_client,False
10818,30,self-employed,married,tertiary,False,163.0,True,False,cellular,18,may,149,1,362,8,other,False
10819,42,entrepreneur,single,primary,False,103.0,True,False,undefined_contact_type,19,may,156,5,-1,0,new_marketing_client,False
10820,34,management,divorced,tertiary,False,70.0,True,False,undefined_contact_type,22,jul,5,1,701,6,other,False
10821,29,services,married,secondary,False,191.0,True,False,cellular,17,apr,87,1,-1,0,new_marketing_client,False
